"Latest: Time (s)","Latest: Y-Axis Acceleration 1 (m/s²)","Latest: Y-Axis Acceleration 2 (m/s²)","Latest: Y-Axis Acceleration 3 (m/s²)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
-0.02,,,,-0.00216168526094,0.0941894575953
-0.0198,,,,-0.036748649436,0.0941894575953
-0.0196,,,,-0.036748649436,0.0941894575953
-0.0194,,,,-0.036748649436,0.0941894575953
-0.0192,,,,-0.00216168526094,0.0941894575953
-0.019,,,,-0.036748649436,0.0941894575953
-0.0188,,,,-0.036748649436,-0.259021008387
-0.0186,,,,0.0324252789142,0.0941894575953
-0.0184,,,,-0.00216168526094,0.0941894575953
-0.0182,,,,-0.00216168526094,0.0941894575953
-0.018,,,,0.0324252789142,0.0941894575953
-0.0178,,,,-0.036748649436,0.0941894575953
-0.0176,,,,-0.036748649436,0.0941894575953
-0.0174,,,,-0.036748649436,0.0941894575953
-0.0172,,,,-0.036748649436,0.0941894575953
-0.017,,,,0.0324252789142,0.0941894575953
-0.0168,,,,-0.00216168526094,0.0941894575953
-0.0166,,,,-0.00216168526094,0.0941894575953
-0.0164,,,,-0.00216168526094,0.0941894575953
-0.0162,,,,-0.00216168526094,0.0941894575953
-0.016,,,,-0.00216168526094,0.0941894575953
-0.0158,,,,0.0324252789142,0.0941894575953
-0.0156,,,,-0.00216168526094,0.0941894575953
-0.0154,,,,-0.036748649436,0.470947287977
-0.0152,,,,-0.00216168526094,0.0941894575953
-0.015,,,,-0.00216168526094,0.0941894575953
-0.0148,,,,-0.036748649436,0.0941894575953
-0.0146,,,,-0.00216168526094,0.0941894575953
-0.0144,,,,-0.00216168526094,0.0941894575953
-0.0142,,,,-0.036748649436,0.0941894575953
-0.014,,,,-0.00216168526094,0.0941894575953
-0.0138,,,,-0.036748649436,0.0941894575953
-0.0136,,,,-0.036748649436,0.0941894575953
-0.0134,,,,-0.00216168526094,0.0941894575953
-0.0132,,,,-0.00216168526094,0.0941894575953
-0.013,,,,-0.00216168526094,0.0941894575953
-0.0128,,,,-0.00216168526094,0.0941894575953
-0.0126,,,,-0.00216168526094,0.0941894575953
-0.0124,,,,-0.036748649436,0.0941894575953
-0.0122,,,,0.0324252789142,0.0941894575953
-0.012,,,,-0.036748649436,0.0941894575953
-0.0118,,,,-0.036748649436,0.0941894575953
-0.0116,,,,-0.00216168526094,0.0941894575953
-0.0114,,,,-0.036748649436,0.0941894575953
-0.0112,,,,-0.00216168526094,0.0941894575953
-0.011,,,,-0.036748649436,0.0941894575953
-0.0108,,,,-0.036748649436,0.0941894575953
-0.0106,,,,-0.036748649436,0.0941894575953
-0.0104,,,,-0.00216168526094,0.0941894575953
-0.0102,,,,-0.00216168526094,0.0941894575953
-0.01,,,,-0.036748649436,0.0941894575953
-0.0098,,,,-0.00216168526094,0.0941894575953
-0.0096,,,,-0.036748649436,-0.259021008387
-0.0094,,,,-0.036748649436,0.0941894575953
-0.0092,,,,-0.036748649436,0.0941894575953
-0.009,,,,-0.036748649436,0.0941894575953
-0.0088,,,,-0.036748649436,0.0941894575953
-0.0086,,,,-0.036748649436,0.0941894575953
-0.0084,,,,-0.00216168526094,0.0941894575953
-0.0082,,,,0.0324252789142,0.0941894575953
-0.008,,,,0.0324252789142,0.0941894575953
-0.0078,,,,0.0670122430893,-0.259021008387
-0.0076,,,,0.0324252789142,0.0941894575953
-0.0074,,,,-0.036748649436,0.0941894575953
-0.0072,,,,-0.036748649436,0.0941894575953
-0.007,,,,-0.036748649436,0.0941894575953
-0.0068,,,,-0.00216168526094,0.0941894575953
-0.0066,,,,-0.036748649436,-0.259021008387
-0.0064,,,,-0.036748649436,0.0941894575953
-0.0062,,,,-0.036748649436,0.0941894575953
-0.006,,,,-0.00216168526094,0.0941894575953
-0.0058,,,,-0.00216168526094,0.0941894575953
-0.0056,,,,0.0324252789142,0.0941894575953
-0.0054,,,,0.0324252789142,-0.259021008387
-0.0052,,,,0.0324252789142,0.0941894575953
-0.005,,,,0.0324252789142,0.0941894575953
-0.0048,,,,-0.00216168526094,0.0941894575953
-0.0046,,,,0.0324252789142,0.0941894575953
-0.0044,,,,-0.00216168526094,0.0941894575953
-0.0042,,,,0.0324252789142,-0.259021008387
-0.004,,,,-0.00216168526094,0.0941894575953
-0.0038,,,,-0.036748649436,0.0941894575953
-0.0036,,,,-0.036748649436,0.0941894575953
-0.0034,,,,-0.036748649436,-0.259021008387
-0.0032,,,,-0.036748649436,0.0941894575953
-0.003,,,,0.0324252789142,0.0941894575953
-0.0028,,,,0.0324252789142,0.0941894575953
-0.0026,,,,-0.00216168526094,0.847705118358
-0.0024,,,,-0.1383478567,1.60122077912
-0.0022,,,,-0.724164562416,2.73149427027
-0.002,,,,-5.46906371019,3.10825210065
-0.0018,,,,-15.8883866679,3.86176776141
-0.0016,,,,-25.6202937127,4.21497822739
-0.0014,,,,-29.6453516686,4.96849388815
-0.0012,,,,-31.603838515,6.0987673793
-0.001,,,,-28.1321719859,7.22904087044
-0.0008,,,,-24.8637038714,7.98255653121
-0.0006,,,,-31.2601305585,8.33576699719
-0.0004,,,,-40.9574506391,8.71252482757
-0.0002,,,,-48.7308708375,9.08928265795
4.15791533148E-016,,,,-54.0940119699,10.2195561491
0.0002,,,,-54.128598934,10.9730718099
0.0004,,,,-49.0054048656,11.3498296402
0.0006,,,,-45.2916295873,12.103345301
0.0008,,,,-44.3275179609,12.103345301
0.001,,,,-44.8095737741,12.103345301
0.0012,,,,-46.8739831983,12.456555767
0.0014,,,,-48.2142280601,12.8333135974
0.0016,,,,-52.0317642309,12.8333135974
0.0018,,,,-54.8851887754,13.2100714277
0.002,,,,-55.4018315527,13.2100714277
0.0022,,,,-59.115606831,12.8333135974
0.0024,,,,-60.5941995495,12.8333135974
0.0026,,,,-57.980722069,12.456555767
0.0028,,,,-56.2946075655,12.103345301
0.003,,,,-54.5414808189,12.103345301
0.0032,,,,-47.4230512546,11.7265874706
0.0034,,,,-42.5398042501,11.3498296402
0.0036,,,,-39.8571528413,10.9730718099
0.0038,,,,-34.1503037524,10.2195561491
0.004,,,,-31.0547704587,9.84279831871
0.0042,,,,-30.0560718682,9.08928265795
0.0044,,,,-25.174986549,9.08928265795
0.0046,,,,-17.678262064,8.33576699719
0.0048,,,,-11.108900556,7.98255653121
0.005,,,,-2.58105220157,7.60579870082
0.0052,,,,7.97661861288,6.85228304006
0.0054,,,,16.2991068675,6.47552520968
0.0056,,,,23.8650052808,5.72200954892
0.0058,,,,30.8105000242,5.34525171854
0.006,,,,36.5195107984,5.34525171854
0.0062,,,,38.9946404222,4.96849388815
0.0064,,,,40.09493822,4.21497822739
0.0066,,,,43.6725273269,4.21497822739
0.0068,,,,45.321893181,3.48500993103
0.007,,,,46.8004858994,3.10825210065
0.0072,,,,49.5523112366,3.10825210065
0.0074,,,,51.7529068323,2.73149427027
0.0076,,,,53.6097944714,2.35473643988
0.0078,,,,55.0883871899,2.35473643988
0.008,,,,56.2924458802,2.35473643988
0.0082,,,,57.0836226858,1.9779786095
0.0084,,,,57.9093864554,1.9779786095
0.0086,,,,57.9439734196,1.9779786095
0.0088,,,,57.9439734196,1.60122077912
0.009,,,,57.9439734196,1.60122077912
0.0092,,,,57.9439734196,1.60122077912
0.0094,,,,57.9439734196,1.22446294874
0.0096,,,,57.9439734196,1.60122077912
0.0098,,,,57.9439734196,1.60122077912
0.01,,,,57.9439734196,1.60122077912
0.0102,,,,57.9439734196,1.60122077912
0.0104,,,,57.9439734196,1.60122077912
0.0106,,,,54.6063313767,1.60122077912
0.0108,,,,47.7645975258,1.60122077912
0.011,,,,36.7248708982,1.60122077912
0.0112,,,,22.8663066903,1.60122077912
0.0114,,,,13.9601634152,1.9779786095
0.0116,,,,7.90744468453,1.9779786095
0.0118,,,,1.78555202554,1.9779786095
0.012,,,,-2.23734424508,2.35473643988
0.0122,,,,0.47989412793,2.35473643988
0.0124,,,,11.415859863,2.35473643988
0.0126,,,,20.9056581586,2.73149427027
0.0128,,,,28.5407305002,2.73149427027
0.013,,,,34.6972101234,2.73149427027
0.0132,,,,39.6820563352,3.10825210065
0.0134,,,,43.7741265341,3.48500993103
0.0136,,,,47.111768577,3.48500993103
0.0138,,,,49.8268452648,3.86176776141
