"Latest: Time (s)","Latest: Y-Axis Acceleration 1 (m/s²)","Latest: Y-Axis Acceleration 2 (m/s²)","Latest: Y-Axis Acceleration 3 (m/s²)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-70.7156597964,-65.0449116947,-66.3215989487,-44.1653915663,10.1724614203
0.0002,-72.9146307087,-67.8523012466,-69.0026112284,-50.5964052177,10.5492192507
0.0004,-74.6948544183,-70.2482224806,-71.2060249349,-56.1324811709,11.3027349114
0.0006,-76.3347649292,-72.2679441096,-73.1510278194,-60.9811412112,12.0562505722
0.0008,-77.5910065371,-74.0642972232,-74.7660954577,-63.3870969067,12.7862188686
0.001,-78.6038924409,-75.4868019794,-76.1619753452,-65.3131584742,12.7862188686
0.0012,-79.5817000449,-76.6835869726,-77.2279199865,-68.5470396245,12.7862188686
0.0014,-80.208724652,-77.6193834899,-78.2546415566,-71.1951040692,12.7862188686
0.0016,-80.8730199526,-78.5927999677,-79.025259544,-73.3265257365,13.1629766989
0.0018,-81.3597313609,-79.2652567616,-79.8327933632,-75.1834133756,13.1629766989
0.002,-81.7784785635,-79.9024448424,-80.3103919362,-76.5928321658,13.1629766989
0.0022,-82.1292615605,-80.3515331208,-80.8987380045,-77.7623038919,13.1629766989
0.0024,-82.3726172646,-80.8006213992,-81.1548415871,-78.1751857768,12.7862188686
0.0026,-82.6510512685,-81.1744697567,-81.6324401602,-76.0091771453,12.7862188686
0.0028,-82.826442767,-81.5106981536,-81.8539351506,-72.1916409745,12.0562505722
0.003,-83.0018342655,-81.6987979561,-82.1838703967,-69.33821643,11.6794927418
0.0032,-83.1750333702,-81.959786432,-82.3315337236,-63.2854976994,11.3027349114
0.0034,-83.2101116699,-82.110266274,-82.1838703967,-55.6850123219,10.9259770811
0.0036,-83.3504248687,-82.2607461159,-76.6026580865,-47.2263378958,10.5492192507
0.0038,-83.4556597678,-80.0905446449,-68.709591814,-38.5601416847,10.1724614203
0.004,-83.4885456738,-75.298702177,-54.8684621534,-30.1684795017,9.41894575953
0.0042,-83.4885456738,-62.7642015897,-39.5945367737,-22.7409289451,8.66543009877
0.0044,-83.4885456738,-53.4438563773,-23.1462264969,-16.2753283296,8.28867226839
0.0046,-83.4885456738,-41.6570525049,-9.30278959684,-10.7738393405,7.55870397203
0.0048,-83.4885456738,-30.5050854658,2.51950551581,-3.82618291187,7.18194614165
0.005,-83.4885456738,-18.4925618305,12.3575746728,7.65885087952,6.42843048088
