"Latest: Time (s)","Latest: Y-Axis Acceleration 1 (m/s²)","Latest: Y-Axis Acceleration 2 (m/s²)","Latest: Y-Axis Acceleration 3 (m/s²)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
-0.02,-0.0394630871597,0.0141074851854,0.0876751003671,0.00648505578283,0
-0.0198,-0.0745413868572,-0.023512475309,-0.0207651553501,0.0410720199579,-0.376757830381
-0.0196,-0.00438478746219,-0.023512475309,0.0876751003671,0.00648505578283,0
-0.0194,-0.0745413868572,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.0192,-0.0745413868572,-0.023512475309,0.0876751003671,0.0410720199579,0
-0.019,-0.00438478746219,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0188,0.0657718119328,0.0517274456797,0.0876751003671,-0.0281019083923,0
-0.0186,0.0306935122353,0.0141074851854,-0.0207651553501,0.00648505578283,0
-0.0184,-0.0394630871597,0.0141074851854,0.0161506763834,0.00648505578283,0
-0.0182,-0.00438478746219,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.018,-0.00438478746219,-0.023512475309,0.0161506763834,0.00648505578283,0
-0.0178,-0.0394630871597,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.0176,0.0306935122353,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.0174,-0.0745413868572,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0172,-0.00438478746219,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.017,-0.0745413868572,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0168,-0.00438478746219,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.0166,-0.00438478746219,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.0164,0.0306935122353,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.0162,0.0306935122353,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.016,-0.0745413868572,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.0158,-0.00438478746219,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0156,-0.0394630871597,-0.023512475309,0.0161506763834,-0.0281019083923,-0.376757830381
-0.0154,-0.0394630871597,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.0152,-0.00438478746219,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.015,0.0657718119328,0.0141074851854,-0.0207651553501,0.00648505578283,0
-0.0148,-0.00438478746219,-0.023512475309,0.0161506763834,0.00648505578283,-0.376757830381
-0.0146,-0.0745413868572,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0144,-0.0394630871597,0.0141074851854,0.0161506763834,0.0410720199579,-0.376757830381
-0.0142,-0.0745413868572,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.014,-0.0394630871597,0.0141074851854,0.0161506763834,0.00648505578283,0
-0.0138,-0.00438478746219,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.0136,-0.0394630871597,-0.0611324358033,-0.0207651553501,-0.0281019083923,-0.376757830381
-0.0134,-0.0394630871597,0.0517274456797,-0.0207651553501,0.00648505578283,0
-0.0132,-0.0394630871597,0.0141074851854,0.0161506763834,0.00648505578283,0
-0.013,-0.0745413868572,-0.023512475309,0.0161506763834,0.00648505578283,0
-0.0128,-0.0394630871597,0.0141074851854,0.0161506763834,-0.0281019083923,0
-0.0126,0.0306935122353,0.0517274456797,-0.0207651553501,-0.0281019083923,-0.376757830381
-0.0124,-0.00438478746219,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.0122,-0.0745413868572,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.012,-0.00438478746219,0.0517274456797,0.0161506763834,0.00648505578283,0
-0.0118,-0.0394630871597,-0.023512475309,-0.0207651553501,-0.0281019083923,0
-0.0116,-0.0394630871597,0.0517274456797,0.0161506763834,0.0410720199579,0
-0.0114,-0.00438478746219,-0.023512475309,-0.0207651553501,0.00648505578283,-0.376757830381
-0.0112,-0.0394630871597,-0.0611324358033,-0.0207651553501,-0.0281019083923,0
-0.011,-0.00438478746219,0.0141074851854,-0.0207651553501,0.00648505578283,0
-0.0108,-0.0394630871597,0.0141074851854,-0.0207651553501,-0.0281019083923,-0.376757830381
-0.0106,-0.0394630871597,0.0141074851854,-0.0207651553501,-0.0281019083923,-0.376757830381
-0.0104,0.0306935122353,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.0102,0.0306935122353,0.0517274456797,0.0161506763834,0.00648505578283,-0.376757830381
-0.01,0.0306935122353,-0.023512475309,-0.0207651553501,-0.0281019083923,-0.376757830381
-0.0098,-0.0745413868572,-0.023512475309,0.0161506763834,-0.0281019083923,-0.376757830381
-0.0096,-0.00438478746219,-0.023512475309,0.0161506763834,-0.0281019083923,-0.376757830381
-0.0094,-0.0394630871597,-0.023512475309,0.0161506763834,-0.0281019083923,-0.376757830381
-0.0092,-0.0394630871597,0.0141074851854,0.0161506763834,-0.0281019083923,-0.376757830381
-0.009,-0.00438478746219,-0.023512475309,-0.0207651553501,0.00648505578283,0
-0.0088,0.0657718119328,-0.023512475309,0.0161506763834,0.00648505578283,0
-0.0086,-0.00438478746219,0.0141074851854,0.0161506763834,0.00648505578283,-0.376757830381
-0.0084,-0.0394630871597,0.0517274456797,0.0161506763834,0.00648505578283,0
-0.0082,-0.00438478746219,-0.023512475309,0.0161506763834,-0.0281019083923,0
-0.008,0.0306935122353,0.0141074851854,0.0530665081169,0.00648505578283,0
-0.0078,-0.00438478746219,0.0517274456797,0.0161506763834,0.0410720199579,-0.376757830381
-0.0076,0.0306935122353,0.0141074851854,-0.0207651553501,0.00648505578283,-0.376757830381
-0.0074,-0.0745413868572,0.0141074851854,0.0161506763834,0.00648505578283,-0.376757830381
