"Latest: Time (s)","Latest: Y-Axis Acceleration 1 (m/s²)","Latest: Y-Axis Acceleration 2 (m/s²)","Latest: Y-Axis Acceleration 3 (m/s²)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-75.8458611272,-71.8940957522,-72.5649889906,-53.2444696623,10.5492192507
0.0002,-77.1722593345,-73.7280688263,-74.3992443799,-53.7589507544,10.9259770811
0.0004,-78.3232660433,-75.188193543,-75.7951242673,-51.9020631153,11.3027349114
0.0006,-79.3010736474,-76.4225984967,-77.0064249961,-52.1420101792,10.9259770811
0.0008,-80.0355255473,-77.4712548955,-77.9985379739,-55.5812514294,10.9259770811
0.001,-80.6976284541,-78.4047001653,-78.95373512,-60.6374332547,11.3027349114
0.0012,-81.1865322561,-79.1171281671,-79.6136056122,-64.7295034537,11.3027349114
0.0014,-81.6403577584,-79.7519650005,-80.2388675122,-68.0995707755,11.3027349114
0.0016,-81.9889483617,-80.3139131604,-80.7879905093,-70.8513961127,11.3027349114
0.0018,-82.3024606652,-80.6877615178,-81.1548415871,-71.9516939105,10.9259770811
0.002,-82.5480087631,-81.0992298357,-81.5586084967,-71.7441721255,10.9259770811
0.0022,-82.7212078679,-81.3625695591,-81.8170193188,-70.5401134351,10.1724614203
0.0024,-82.9667559658,-81.6611779956,-82.1100387332,-68.0995707755,10.1724614203
0.0026,-83.0018342655,-81.924517719,-82.3315337236,-62.5289078581,9.79570358992
0.0028,-83.2101116699,-82.110266274,-82.5138056428,-52.7624138491,9.41894575953
0.003,-83.315346569,-82.2607461159,-79.9435408584,-41.7226872215,9.04218792915
0.0032,-83.3855031684,-82.110266274,-72.7841767416,-32.0945410692,8.66543009877
0.0034,-83.4885456738,-76.0863700998,-61.6609751924,-22.9462890449,8.28867226839
0.0036,-83.4885456738,-64.2972149799,-47.0838361366,-16.0699682299,7.93546180241
0.0038,-83.4885456738,-49.9640100315,-32.765107903,-12.1832581307,7.18194614165
0.004,-83.4885456738,-35.5202964492,-17.380435028,-8.70942991634,6.80518831126
0.0042,-83.4885456738,-19.8774466262,-4.38375501835,-5.68307055102,6.42843048088
0.0044,-83.4885456738,-6.40479827416,6.63100627513,3.22307272407,5.67491482012
0.0046,-83.4885456738,5.0457772013,15.8092049399,13.8823427458,5.67491482012
0.0048,-83.4885456738,14.6271108897,23.3354201345,22.823072985,4.92139915936
0.005,-83.4885456738,22.3721202565,29.6134187687,29.9415025493,4.92139915936
0.0052,-83.4885456738,28.8850759171,34.8277800011,35.7196872518,4.16788349859
0.0054,-83.4885456738,34.2741352579,39.271523246,40.1208784431,3.81467303261
0.0056,-82.8965993664,38.8379067153,43.0161729275,42.8727037803,3.43791520223
0.0058,-78.70912734,42.7315726265,46.0986448772,43.7676414783,3.06115737185
0.006,-66.3527962715,45.9128105358,48.8165729886,43.69846755,3.06115737185
0.0062,-48.7982996667,48.6073402062,50.9830708634,44.5912435628,2.68439954147
0.0064,-30.1256822589,50.8527815982,52.8911579162,44.8679392762,2.68439954147
0.0066,-13.7572706626,52.8348832668,54.4716169623,47.4122428283,2.30764171109
0.0068,-0.0416554808908,54.4078678649,55.8651896102,50.0257203088,1.9308838807
0.007,11.0913198856,55.7904014131,56.8942184198,52.0533810835,1.9308838807
0.0072,20.3388366434,56.9895376539,58.0316874851,53.8432564796,1.9308838807
0.0074,27.6329305867,57.9629541317,58.8023054725,55.2872622339,1.9308838807
0.0076,33.8110961209,58.7858907675,59.5383148677,56.4567339601,1.9308838807
0.0078,38.906219152,59.4583475613,60.0874378647,57.4186839012,1.55412605032
0.008,43.1638477778,60.0579156817,60.6388681012,57.9699136427,1.55412605032
0.0082,46.5839819983,60.5446239206,61.0057191791,57.9699136427,1.55412605032
0.0084,49.3069350123,61.0313321595,61.3725702569,57.9699136427,1.55412605032
0.0086,51.7843399284,61.3299405959,61.7025055031,57.9699136427,1.9308838807
0.0088,53.7399551366,61.6661689928,61.9240004935,57.9699136427,1.55412605032
0.009,55.3798656474,62.0023973897,62.1801040761,57.9699136427,1.9308838807
0.0092,56.7764204541,62.1528772317,62.327767403,57.9699136427,1.9308838807
0.0094,57.7520356645,62.3409770342,62.5838709857,57.9699136427,1.9308838807
0.0096,58.8701564673,62.5267255891,62.6946184809,57.9699136427,1.9308838807
0.0098,59.4292168687,62.5267255891,62.8053659761,56.6275070957,2.30764171109
