"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-60.917204924,10.1018193271
0.0002,-63.4996770816,10.1018193271
0.0004,-66.1573440608,10.4785771575
0.0006,-68.5894265749,11.2320928182
0.0008,-65.5581353254,11.6088506486
0.001,-61.366024016,11.985608479
0.0012,-60.8044126915,11.985608479
0.0014,-58.1866929613,11.985608479
0.0016,-57.2514573665,11.985608479
0.0018,-57.2514573665,11.6088506486
0.002,-58.1114981396,11.6088506486
0.0022,-59.9819693292,11.6088506486
0.0024,-59.5707476481,11.2320928182
0.0026,-58.5603172316,11.2320928182
0.0028,-56.4642615769,10.8553349879
0.003,-59.9067745075,10.1018193271
0.0032,-60.4307884212,9.74860886112
0.0034,-56.9882754906,8.99509320036
0.0036,-55.2305965335,8.61833536997
0.0038,-49.0928192128,8.61833536997
0.004,-41.8341690813,8.24157753959
0.0042,-31.0578111974,7.48806187883
0.0044,-19.4590099512,7.11130404845
0.0046,-10.4027336136,6.73454621807
0.0048,-0.524013913673,5.9810305573
0.005,9.27951096455,5.60427272692
0.0052,17.5485915126,5.22751489654
0.0054,24.396019963,5.60427272692
0.0056,30.2330179969,5.22751489654
0.0058,35.0971830252,5.22751489654
0.006,39.2516969237,4.87430443056
0.0062,42.8445994978,4.87430443056
0.0064,45.8359434982,4.49754660018
0.0066,48.4184156558,4.49754660018
0.0068,50.5896661321,4.87430443056
0.007,52.3849425001,5.22751489654
0.0072,53.9569842411,5.22751489654
0.0074,55.3786363387,5.60427272692
0.0076,56.5018589878,5.60427272692
0.0078,57.4370945826,5.60427272692
0.008,58.2971353557,5.60427272692
0.0082,58.9715389127,6.35778838769
0.0084,59.5331502373,6.73454621807
0.0086,60.1676065453,7.11130404845
0.0088,60.5788282264,7.48806187883
0.009,60.9548023349,7.86481970921
0.0092,61.2908291943,7.86481970921
0.0094,61.5516612321,8.24157753959
0.0096,61.7772456972,8.61833536997
0.0098,61.1780369618,8.99509320036
0.01,60.9923997457,9.37185103074
0.0102,60.917204924,9.74860886112
0.0104,59.3827605939,10.1018193271
0.0106,57.1739127066,10.4785771575
0.0108,49.6544305373,10.4785771575
0.011,43.9654723086,10.4785771575
0.0112,39.2892943346,10.4785771575
0.0114,32.1410865974,10.8553349879
0.0116,27.1641293366,10.8553349879
0.0118,23.0119652762,11.2320928182
0.012,19.1206332536,10.8553349879
0.0122,14.8556769607,10.8553349879
0.0124,10.4403310244,10.4785771575
0.0126,5.98738767731,10.4785771575
0.0128,5.08739965517,10.1018193271
0.013,4.97695726081,9.74860886112
0.0132,4.71377538488,9.37185103074
0.0134,7.14585789901,8.99509320036
0.0136,10.1771491485,8.99509320036
0.0138,11.0371899216,8.61833536997
0.014,11.9724255164,8.24157753959
0.0142,13.5068698466,7.48806187883
0.0144,13.1708429872,7.11130404845
0.0146,15.4525358579,6.73454621807
0.0148,15.9013549499,6.35778838769
0.015,14.9661193551,5.9810305573
0.0152,16.9869801881,5.60427272692
0.0154,15.6029255013,5.22751489654
0.0156,14.6300924956,4.87430443056
0.0158,14.6300924956,4.49754660018
0.016,11.5236064245,4.1207887698
0.0162,9.35470578625,3.74403093942
0.0164,7.85785886692,3.36727310903
0.0166,6.88502586127,2.99051527865
0.0168,7.59467699099,2.61375744827
0.017,7.97065109946,2.61375744827
0.0172,7.78266404523,2.61375744827
0.0174,9.42990060794,2.23699961789
0.0176,11.3755666192,1.86024178751
0.0178,14.1812734037,1.86024178751
0.018,16.7637455612,1.48348395713
0.0182,18.9326461994,1.10672612675
0.0184,19.7950368107,1.10672612675
0.0186,19.8302843834,1.10672612675
0.0188,18.147800248,1.10672612675
0.019,15.8661073772,0.729968296364
0.0192,14.9285219442,0.729968296364
0.0194,13.5068698466,0.353210465983
0.0196,11.3003717976,0
0.0198,8.98108151596,0.353210465983
0.02,10.2523439702,0.353210465983
0.0202,7.03306566647,0.353210465983
0.0204,-5.94979026646,0
0.0206,-6.99781809381,0
0.0208,-5.87459544477,0
0.021,-16.7261481503,0
0.0212,-22.4879513626,0
0.0214,-20.9182594597,0
0.0216,-24.3607723904,0
0.0218,-26.2688409908,0
0.022,-26.9784921205,0
0.0222,-32.2562286681,0
0.0224,-38.2036690964,0
0.0226,-38.3540587398,0
0.0228,-43.5190030548,0
0.023,-44.8654603308,0
0.0232,-39.0284622968,0
0.0234,-39.5524762105,0
0.0236,-45.3142794227,0
0.0238,-41.5357396327,0
0.024,-36.1099632799,0
0.0242,-39.4020865671,0
0.0244,-39.5148787997,0
0.0246,-35.8843788148,0
0.0248,-32.2562286681,0
0.025,-30.0849781917,0
0.0252,-32.030644203,0
0.0254,-34.7987535766,0
0.0256,-35.5483519554,0
0.0258,-40.2997247511,0
0.026,-46.4750994826,0
0.0262,-46.4375020718,0
0.0264,-45.8758907473,0
0.0266,-48.5312078883,0
0.0268,-50.8904454189,0
0.027,-51.8632784246,0
0.0272,-54.2577635279,0
0.0274,-57.0634703123,0
0.0276,-58.710706875,0
0.0278,-56.3162217717,0
0.028,-51.2640696892,0
0.0282,-47.6711671152,0
0.0284,-44.3414464171,0
0.0286,-39.5524762105,0
0.0288,-34.5379215389,0
0.029,-33.4146988898,0
0.0292,-30.7217843379,0
0.0294,-25.1456183418,0
0.0296,-21.0662992649,0
0.0298,-17.4381491182,0
0.03,-12.9100109494,0
0.0302,-8.19623556454,0
0.0304,-5.46337376363,0
0.0306,-5.57616599617,0
0.0308,-5.57616599617,0
0.031,-6.51140159098,0
0.0312,-8.38187278059,0
0.0314,-10.1419015758,0
0.0316,-11.4507614409,0
0.0318,-11.7115934787,0
0.032,-11.6011510843,0
0.0322,-10.7763578839,0
0.0324,-7.2962475424,0
0.0326,-3.18168089289,0
0.0328,0.860040773114,0
0.033,5.64901097969,0
0.0332,10.4755785971,0
0.0334,17.0621750098,0
0.0336,22.1519245031,0
0.0338,27.31451898,0
0.034,32.6651005111,0
0.0342,37.1932386799,0
0.0344,40.97177847,0
0.0346,43.9278748978,0
0.0348,45.8735409091,0
0.035,45.687903693,0
0.0352,43.1430289464,0
0.0354,39.9261004808,0
0.0356,37.3812257341,0
0.0358,33.4898937115,0
0.036,29.5609642781,0
0.0362,27.4273112125,0
0.0364,25.9304642932,0
0.0366,25.0704235201,0
0.0368,24.396019963,0
0.037,25.1080209309,0
0.0372,27.8761303045,0
0.0374,29.335379813,0
0.0376,31.4314354677,0
0.0378,34.1995448412,0
0.038,36.8196144096,0
0.0382,39.439683978,0
0.0384,41.7965716704,0
0.0386,44.4142914006,0
0.0388,47.2223480232,0
0.039,47.6335697043,0
0.0392,45.8735409091,0
0.0394,43.66704286,0
0.0396,39.2140995129,0
0.0398,32.8154901545,0
0.04,25.968061704,0
0.0402,20.0182714376,0
0.0404,14.4045080306,0
0.0406,8.23148313721,0
0.0408,3.51770775233,0
0.041,0.185637216055,0
0.0412,-1.16082005989,0
0.0414,-2.62006956837,0
0.0416,-2.13365306554,0
0.0418,-0.972833005653,0
0.042,-0.860040773114,0
0.0422,0.89763818396,0
