"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-51.2570201747,10.4785771575
0.0002,-49.9834078822,10.4785771575
0.0004,-52.4906852181,10.4785771575
0.0006,-55.4843790567,10.4785771575
0.0008,-56.306822419,10.8553349879
0.001,-53.9875321374,11.2320928182
0.0012,-53.3154784185,11.6088506486
0.0014,-54.3611564077,11.2320928182
0.0016,-56.7932389218,11.2320928182
0.0018,-58.7036573605,10.8553349879
0.002,-59.1148790416,10.4785771575
0.0022,-59.7869327605,10.1018193271
0.0024,-61.5093641449,10.1018193271
0.0026,-58.0668512142,9.74860886112
0.0028,-50.3593819907,9.37185103074
0.003,-47.4408829738,8.99509320036
0.0032,-45.6432567677,8.24157753959
0.0034,-39.994245788,7.86481970921
0.0036,-32.136386921,7.48806187883
0.0038,-23.9401513565,7.11130404845
0.004,-14.5126005867,6.73454621807
0.0042,-3.09943655666,6.35778838769
0.0044,6.85447796495,5.9810305573
0.0046,15.4971827833,5.60427272692
0.0048,22.758182753,5.22751489654
0.005,28.8184154138,4.49754660018
0.0052,33.9081649072,4.49754660018
0.0054,38.2483160218,4.49754660018
0.0056,41.989258401,4.49754660018
0.0058,45.133341883,4.49754660018
0.006,47.7534114514,4.1207887698
0.0062,50.0351043222,4.1207887698
0.0064,51.9807703335,4.1207887698
0.0066,53.5904094853,4.1207887698
0.0068,54.9744641721,4.1207887698
0.007,56.2457266264,4.1207887698
0.0072,57.218559632,4.1207887698
0.0074,58.0809502433,4.49754660018
0.0076,58.790601373,4.49754660018
0.0078,59.3898101084,4.49754660018
0.008,60.0266162546,5.22751489654
0.0082,60.5130327574,5.22751489654
0.0084,60.9242544386,5.60427272692
0.0086,61.1850864763,5.9810305573
0.0088,61.4858657631,6.35778838769
0.009,61.7466978008,6.35778838769
0.0092,61.9722822659,6.73454621807
0.0094,62.1203220711,7.48806187883
0.0096,61.70910039,7.86481970921
0.0098,59.1642256433,8.24157753959
0.01,55.8721023561,8.61833536997
0.0102,51.9055755118,8.99509320036
0.0104,47.7534114514,9.37185103074
0.0106,43.0372862284,9.74860886112
0.0108,37.5363150539,10.1018193271
0.011,31.69931702,10.4785771575
0.0112,26.1630982728,10.4785771575
0.0114,20.5117374549,11.2320928182
0.0116,14.4139073833,11.2320928182
0.0118,8.61215692203,11.6088506486
0.012,3.74799189376,11.6088506486
0.0122,-0.4041721666,11.6088506486
0.0124,-4.25790677837,11.6088506486
0.0126,-7.06596340096,11.6088506486
0.0128,-9.31005886086,11.6088506486
0.013,-11.3685171047,11.2320928182
0.0132,-12.3789475212,10.8553349879
0.0134,-13.4645727594,10.4785771575
0.0136,-14.660640392,10.4785771575
0.0138,-15.3726413599,10.1018193271
0.014,-16.4206691872,9.37185103074
0.0142,-17.8423212848,9.37185103074
0.0144,-17.6543342306,8.99509320036
0.0146,-17.1303203169,8.61833536997
0.0148,-16.9822805117,7.86481970921
0.015,-17.2055151386,7.48806187883
0.0152,-17.9551135174,7.11130404845
0.0154,-18.1407507334,6.35778838769
0.0156,-17.8423212848,5.9810305573
0.0158,-17.5415419981,5.22751489654
0.016,-16.4206691872,4.49754660018
0.0162,-13.9133918514,4.49754660018
0.0164,-11.0324902453,3.74403093942
0.0166,-7.77561453069,2.99051527865
0.0168,-4.55868606514,2.61375744827
0.017,-0.85299125858,2.23699961789
0.0172,3.59995208855,1.86024178751
0.0174,7.82731097061,1.48348395713
0.0176,11.530655939,1.10672612675
0.0178,15.0107662805,1.10672612675
0.018,17.8564203139,0.353210465983
0.0182,19.9125287196,0.353210465983
0.0184,21.7101549257,0
0.0186,23.207001845,0
0.0188,23.9166529747,0
0.019,23.2798468285,0
0.0192,21.5973626931,0
0.0194,19.8749313087,0
0.0196,15.4595853724,0
0.0198,10.184198663,0
0.02,8.53931193851,0
0.0202,8.35132488428,0
0.0204,8.05054559751,0
0.0206,7.67692132722,0
0.0208,6.51845110551,0
0.021,5.35763104563,0
0.0212,4.04877118053,0
0.0214,0.904687698494,0
0.0216,-2.12660355101,0
0.0218,-2.53782523214,0
0.022,-0.742548864218,0
0.0222,0.0822443362267,0
0.0224,-1.60258963733,0
0.0226,-4.63388088683,0
0.0228,-7.81321194154,0
0.023,-11.4437119264,0
0.0232,-14.9238222679,0
0.0234,-17.3183073712,0
0.0236,-18.927946523,0
0.0238,-20.9464575179,0
0.024,-24.2409306433,0
0.0242,-29.0674982607,0
0.0244,-33.2572597319,0
0.0246,-35.5788998517,0
0.0248,-36.2885509814,0
0.025,-36.3261483923,0
0.0252,-36.1029137654,0
0.0254,-35.3533153866,0
0.0256,-35.1676781705,0
0.0258,-35.8397318894,0
0.026,-36.5141354465,0
0.0262,-35.5788998517,0
0.0264,-33.931663289,0
0.0266,-32.6604008347,0
0.0268,-31.8732050451,0
0.027,-30.9755668612,0
0.0272,-30.7875798069,0
0.0274,-31.2739963098,0
0.0276,-32.136386921,0
0.0278,-33.2196623211,0
0.028,-34.0820529324,0
0.0282,-34.9796911163,0
0.0284,-35.2405231541,0
0.0286,-36.4765380356,0
0.0288,-37.6726056682,0
0.029,-36.9629545385,0
0.0292,-36.2133561597,0
0.0294,-36.1757587489,0
0.0296,-33.7436762347,0
0.0298,-31.2387487371,0
0.03,-29.0299008499,0
0.0302,-27.1218322494,0
0.0304,-24.7273471461,0
0.0306,-22.295264632,0
0.0308,-19.7879872961,0
0.031,-17.0927229061,0
0.0312,-13.9885866731,0
0.0314,-10.2828918665,0
0.0316,-7.25160061702,0
0.0318,-5.56911648164,0
0.032,-4.55868606514,0
0.0322,-3.88428250808,0
0.0324,-4.147464384,0
0.0326,-4.67147829768,0
0.0328,-6.01793557362,0
0.033,-6.72758670335,0
0.0332,-5.53151907079,0
0.0334,-4.10986697316,0
0.0336,-3.66104788118,0
0.0338,-3.1370339675,0
0.034,-1.37700517225,0
0.0342,0.455868606514,0
0.0344,2.25114497443,0
0.0346,5.24483881309,0
0.0348,8.98813103049,0
0.035,12.5410863555,0
0.0352,15.7227672484,0
0.0354,18.2300445842,0
0.0356,20.8125167417,0
0.0358,23.207001845,0
0.036,23.3926390611,0
0.0362,22.6077931096,0
0.0364,22.6453905205,0
0.0366,22.3822086446,0
0.0368,21.6725575148,0
0.037,20.9229591361,0
0.0372,19.8749313087,0
0.0374,19.0148905356,0
0.0376,18.6788636762,0
0.0378,17.8916678866,0
0.038,17.3700038111,0
0.0382,17.9292652974,0
0.0384,18.8292533196,0
0.0386,20.062918363,0
0.0388,21.5597652823,0
0.039,22.9814173799,0
0.0392,24.6662513535,0
0.0394,26.5367225431,0
0.0396,28.146361695,0
0.0398,29.4552215601,0
0.04,30.5784442091,0
0.0402,31.3632901605,0
0.0404,31.69931702,0
0.0406,30.0168328846,0
0.0408,26.9479442242,0
0.041,25.1526678563,0
0.0412,25.2631102507,0
0.0414,25.9751112186,0
0.0416,25.6014869483,0
0.0418,24.0670426181,0
0.042,22.4198060554,0
0.0422,20.8853617252,0
0.0424,18.9772931248,0
0.0426,16.3595733946,0
0.0428,13.9274908805,0
0.043,12.8042682314,0
0.0432,12.2426569069,0
