"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,26.8750992407,10.0547245983
0.0002,10.9713944526,10.4314824287
0.0004,-3.54590581046,10.8082402591
0.0006,-15.743915792,11.1849980894
0.0008,-26.0714545839,11.1849980894
0.001,-34.7893542239,11.1849980894
0.0012,-42.2359914097,11.1849980894
0.0014,-48.4113661412,11.5617559198
0.0016,-53.6867528506,11.5617559198
0.0018,-58.2148910195,11.5617559198
0.002,-62.0686256312,11.1849980894
0.0022,-65.3607489185,11.1849980894
0.0024,-68.128858292,10.4314824287
0.0026,-70.4880958227,10.4314824287
0.0028,-70.2249139467,10.0547245983
0.003,-64.9119298265,9.70151413232
0.0032,-57.3525004082,8.94799847156
0.0034,-48.1481842653,8.57124064118
0.0036,-36.7726176461,8.1944828108
0.0038,-23.9753989292,7.44096715003
0.004,-11.2157776231,7.06420931965
0.0042,0.0845941744046,6.31069365889
0.0044,9.81292423094,5.55717799813
0.0046,17.8940177248,5.18042016774
0.0048,24.7061986025,4.45045187138
0.005,30.4304044039,4.073694041
0.0052,35.2569720213,3.69693621062
0.0054,39.373888509,2.94342054985
0.0056,42.926843834,2.56666271947
0.0058,45.9205376726,2.56666271947
0.006,47.8286062731,2.18990488909
0.0062,47.866203684,1.81314705871
0.0064,47.4925794137,1.43638922833
0.0066,47.2317473759,1.43638922833
0.0068,46.070927316,1.05963139795
0.007,44.7244700401,1.43638922833
0.0072,44.498885575,1.43638922833
0.0074,45.6973030457,1.05963139795
0.0076,47.9413985056,1.05963139795
0.0078,50.2982861981,1.43638922833
0.008,52.2439522094,1.43638922833
0.0082,53.8535913613,1.43638922833
0.0084,55.237646048,1.81314705871
0.0086,56.4360635188,2.18990488909
0.0088,57.4088965244,2.18990488909
0.009,58.2313398867,2.18990488909
0.0092,58.9433408546,2.56666271947
0.0094,59.54254959,2.94342054985
0.0096,60.1394084872,3.32017838024
0.0098,60.5529800065,3.69693621062
0.01,60.9642016876,4.073694041
0.0102,61.2626311362,4.073694041
0.0104,60.8890068659,4.45045187138
0.0106,58.3065347084,4.82720970176
0.0108,53.1439402315,5.18042016774
0.011,45.1356917212,5.18042016774
0.0112,36.0065704001,5.55717799813
0.0114,26.5014749704,5.93393582851
0.0116,16.3619232328,5.93393582851
0.0118,5.84639738663,6.31069365889
0.012,-5.26598735669,6.31069365889
0.0122,-15.4830837542,6.68745148927
0.0124,-25.585038081,6.68745148927
0.0126,-34.4157299536,7.06420931965
