Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
-0.02,0.04107202,0
-0.0198,0.006485056,0
-0.0196,0.006485056,0
-0.0194,0.04107202,0
-0.0192,0.006485056,0
-0.019,0.006485056,0
-0.0188,0.006485056,0
-0.0186,0.04107202,0
-0.0184,0.006485056,0
-0.0182,0.04107202,0
-0.018,0.006485056,0
-0.0178,0.04107202,0
-0.0176,0.04107202,0
-0.0174,0.006485056,0
-0.0172,0.04107202,0
-0.017,0.04107202,0
-0.0168,0.04107202,0
-0.0166,-0.028101908,0
-0.0164,-0.028101908,0
-0.0162,-0.028101908,0
-0.016,-0.028101908,0
-0.0158,0.006485056,0
-0.0156,0.006485056,-0.37675783
-0.0154,-0.028101908,0
-0.0152,0.04107202,0
-0.015,0.04107202,0
-0.0148,0.006485056,0
-0.0146,0.006485056,0
-0.0144,-0.028101908,0
-0.0142,0.006485056,0
-0.014,0.04107202,0
-0.0138,-0.028101908,0
-0.0136,0.006485056,0
-0.0134,0.006485056,0
-0.0132,0.006485056,0
-0.013,0.006485056,0
-0.0128,0.006485056,0
-0.0126,0.006485056,0
-0.0124,0.006485056,0
-0.0122,0.006485056,0
-0.012,0.006485056,0
-0.0118,0.006485056,0
-0.0116,0.04107202,0
-0.0114,0.04107202,0
-0.0112,0.006485056,0
-0.011,0.04107202,0
-0.0108,0.04107202,0
-0.0106,0.006485056,0
-0.0104,0.006485056,0
-0.0102,0.006485056,0
-0.01,-0.028101908,0
-0.0098,0.04107202,0
-0.0096,0.006485056,0
-0.0094,0.006485056,0
-0.0092,0.006485056,0
-0.009,-0.028101908,0
-0.0088,-0.028101908,0
-0.0086,-0.028101908,0
-0.0084,-0.028101908,0
-0.0082,-0.028101908,0
-0.008,0.006485056,0
-0.0078,-0.028101908,0
-0.0076,-0.028101908,0
-0.0074,0.006485056,0
-0.0072,-0.028101908,0
-0.007,-0.028101908,0
-0.0068,-0.028101908,0
-0.0066,-0.028101908,0
-0.0064,-0.028101908,0
-0.0062,-0.028101908,0
-0.006,-0.028101908,0
-0.0058,-0.028101908,0
-0.0056,-0.028101908,0
-0.0054,0.006485056,0
-0.0052,0.006485056,0
-0.005,0.04107202,0
-0.0048,0.006485056,0
-0.0046,0.006485056,0
-0.0044,0.006485056,0
-0.0042,-0.028101908,0
-0.004,0.006485056,0
-0.0038,0.006485056,0
-0.0036,0.006485056,0
-0.0034,-0.028101908,0
-0.0032,0.006485056,0
-0.003,0.006485056,0
-0.0028,0.006485056,0
-0.0026,0.006485056,0
-0.0024,0.006485056,-0.37675783
-0.0022,-0.028101908,0
-0.002,0.006485056,0
-0.0018,-0.028101908,0.753515661
