Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
-0.02,-0.023778538,0
-0.0198,-0.023778538,0.353210466
-0.0196,-0.023778538,0.353210466
-0.0194,-0.023778538,0
-0.0192,-0.058365502,0
-0.019,-0.023778538,0.353210466
-0.0188,-0.023778538,0.353210466
-0.0186,-0.058365502,0
-0.0184,-0.023778538,0.353210466
-0.0182,-0.023778538,0.353210466
-0.018,-0.023778538,0
-0.0178,0.010808426,0.353210466
-0.0176,-0.023778538,0.353210466
-0.0174,-0.023778538,0.353210466
-0.0172,-0.023778538,0
-0.017,-0.023778538,0.353210466
-0.0168,-0.023778538,0.353210466
-0.0166,-0.023778538,0.353210466
-0.0164,-0.023778538,0
-0.0162,-0.058365502,0
-0.016,-0.058365502,0.353210466
-0.0158,-0.023778538,0
-0.0156,-0.058365502,0
-0.0154,-0.023778538,0
-0.0152,0.010808426,0
-0.015,-0.023778538,0
-0.0148,-0.023778538,0
-0.0146,-0.023778538,0
-0.0144,-0.058365502,0
-0.0142,-0.023778538,0.353210466
-0.014,-0.023778538,0.353210466
-0.0138,-0.023778538,0
-0.0136,-0.023778538,0
-0.0134,0.010808426,0
-0.0132,-0.058365502,0
-0.013,0.010808426,0
-0.0128,-0.023778538,0
-0.0126,-0.058365502,0
-0.0124,-0.023778538,0
-0.0122,-0.023778538,0
-0.012,-0.058365502,0
-0.0118,-0.023778538,0
-0.0116,-0.023778538,0
-0.0114,-0.023778538,0.353210466
-0.0112,-0.023778538,0
-0.011,-0.023778538,0
-0.0108,-0.058365502,0
-0.0106,-0.023778538,0.353210466
-0.0104,-0.023778538,0
-0.0102,-0.058365502,0
-0.01,-0.023778538,0
-0.0098,-0.023778538,0
-0.0096,-0.092952466,0
-0.0094,-0.058365502,0
-0.0092,-0.058365502,0.353210466
-0.009,-0.058365502,0
-0.0088,-0.058365502,0
-0.0086,-0.058365502,0
-0.0084,-0.058365502,0
-0.0082,-0.023778538,0
-0.008,-0.023778538,0
-0.0078,-0.058365502,0.353210466
