"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-48.2327784397,10.1018193271
0.0002,-48.8695845859,10.4785771575
0.0004,-49.4311959104,10.4785771575
0.0006,-48.9800269803,10.4785771575
0.0008,-49.4687933213,10.4785771575
0.001,-51.076082635,10.1018193271
0.0012,-52.3872923382,10.1018193271
0.0014,-54.2577635279,9.37185103074
0.0016,-54.8193748524,8.99509320036
0.0018,-53.1721382897,8.99509320036
0.002,-49.055221802,8.99509320036
0.0022,-46.2871124284,8.24157753959
0.0024,-43.4438082331,7.86481970921
0.0026,-37.9052396478,7.11130404845
0.0028,-32.928282387,7.11130404845
0.003,-28.2145070021,6.35778838769
0.0032,-20.9182594597,6.35778838769
0.0034,-12.9476083603,5.60427272692
0.0036,-5.65136081786,5.60427272692
0.0038,2.05845824385,5.22751489654
0.004,9.57794041315,4.87430443056
0.0042,16.4253688636,4.49754660018
0.0044,23.2351999031,4.1207887698
0.0046,29.2601849913,4.1207887698
0.0048,34.1995448412,3.74403093942
0.005,38.5396959558,3.36727310903
0.0052,42.2829881732,3.36727310903
0.0054,45.3495269954,3.36727310903
0.0056,47.9695965638,2.99051527865
0.0058,50.2536392727,3.36727310903
0.006,52.1241104623,3.36727310903
0.0062,53.7689971869,3.36727310903
0.0064,55.1554017118,3.36727310903
0.0066,56.3138719335,3.74403093942
0.0068,57.32430235,3.36727310903
0.007,58.1467457123,3.74403093942
0.0072,58.8587466802,4.1207887698
0.0074,59.4955528264,4.1207887698
0.0076,60.0924117236,4.49754660018
0.0078,60.5435806538,4.49754660018
0.008,60.917204924,5.22751489654
0.0082,61.2532317835,5.22751489654
0.0084,61.5516612321,5.60427272692
0.0086,61.7396482863,5.9810305573
0.0088,61.9652327514,6.35778838769
0.009,62.1508699674,6.73454621807
0.0092,62.3012596108,7.11130404845
0.0094,62.4140518434,7.86481970921
0.0096,61.0652447293,8.24157753959
0.0098,57.7355240312,8.24157753959
0.01,55.3410389279,8.61833536997
0.0102,51.8985259972,8.99509320036
0.0104,47.3703878284,9.37185103074
0.0106,42.6942098544,9.37185103074
0.0108,38.0156820422,10.1018193271
