"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-25.7871241643,10.4785771575
0.0002,-22.6430406823,10.4785771575
0.0004,-20.3989452224,10.8553349879
0.0006,-21.4093756389,11.2320928182
0.0008,-22.4926510389,11.6088506486
0.001,-22.718235504,11.6088506486
0.0012,-25.5991371101,11.6088506486
0.0014,-28.8912603974,11.985608479
0.0016,-31.5865247874,11.985608479
0.0018,-35.1418299506,11.985608479
0.002,-39.1083567949,11.985608479
0.0022,-40.4548140708,12.3623663094
0.0024,-42.6613121199,11.985608479
0.0026,-44.8325625963,11.985608479
0.0028,-44.2333538609,11.6088506486
0.003,-42.886896585,11.6088506486
0.0032,-41.5028418982,11.2320928182
0.0034,-36.4506898157,11.2320928182
0.0036,-31.7369144308,10.8553349879
0.0038,-27.5448031214,10.4785771575
0.004,-20.1733607573,10.4785771575
0.0042,-12.5410863555,10.1018193271
0.0044,-6.44090644564,9.74860886112
0.0046,1.52974465382,8.99509320036
0.0048,9.04922682312,8.99509320036
0.005,14.8885746952,8.61833536997
0.0052,21.397626448,8.24157753959
0.0054,27.4226115362,7.48806187883
0.0056,30.1907209097,7.48806187883
0.0058,33.7836234838,7.11130404845
0.006,37.1133441819,6.35778838769
0.0062,38.647788512,6.35778838769
0.0064,40.0694406097,5.9810305573
0.0066,41.566287529,5.60427272692
0.0068,41.6038849398,5.22751489654
0.007,42.1278988535,4.87430443056
0.0072,43.3639137351,4.49754660018
0.0074,43.6247457728,4.49754660018
0.0076,45.0839952813,4.1207887698
0.0078,47.8168570822,3.74403093942
0.008,50.0609525421,3.36727310903
0.0082,52.0818133751,2.99051527865
0.0084,53.7267000997,2.61375744827
0.0086,55.1131046246,2.61375744827
0.0088,56.346769668,2.23699961789
0.009,57.3196026737,2.23699961789
0.0092,58.1796434468,2.23699961789
0.0094,58.8916444147,1.86024178751
0.0096,59.5284505609,1.86024178751
0.0098,60.1253094581,1.86024178751
0.01,60.5764783882,1.48348395713
0.0102,60.9125052477,1.48348395713
0.0104,61.2485321071,1.48348395713
0.0106,61.5493113939,1.48348395713
0.0108,61.7725460208,1.48348395713
0.011,61.9981304859,1.48348395713
0.0112,62.1837677019,1.48348395713
0.0114,62.3341573453,1.10672612675
0.0116,62.4469495779,1.48348395713
0.0118,61.4741165722,1.48348395713
0.012,59.8644774203,1.48348395713
0.0122,58.5556175552,1.48348395713
0.0124,56.0483402194,1.86024178751
0.0126,52.9794515591,1.86024178751
0.0128,51.221772602,1.86024178751
0.013,49.200911769,2.23699961789
0.0132,47.0296612926,2.23699961789
0.0134,46.056828287,2.23699961789
0.0136,44.7855658327,2.23699961789
