"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-34.0186073016,10.1018193271
0.0002,-31.0249134629,10.4785771575
0.0004,-28.0312196242,10.8553349879
0.0006,-25.187915429,11.6088506486
0.0008,-23.7286659205,11.6088506486
0.001,-24.5887066936,12.3623663094
0.0012,-26.0855536129,12.7391241398
0.0014,-26.2735406672,13.1158819702
0.0016,-28.2944015002,13.1158819702
0.0018,-31.2857455006,13.1158819702
0.002,-32.78259242,13.1158819702
0.0022,-34.8410506638,13.1158819702
0.0024,-38.9203697407,13.1158819702
0.0026,-40.602853876,13.4926398005
0.0028,-42.3628826713,13.4926398005
0.003,-44.3837435043,13.1158819702
0.0032,-44.4965357368,13.1158819702
0.0034,-42.2124930279,12.7391241398
0.0036,-39.7428131029,12.3623663094
0.0038,-34.803453253,12.3623663094
0.004,-30.2024701006,11.985608479
0.0042,-26.3463856507,11.6088506486
0.0044,-19.9501261304,11.2320928182
0.0046,-13.2883348961,11.2320928182
0.0048,-7.37614204045,10.4785771575
0.005,0.180937539699,10.1018193271
0.0052,8.41477051508,9.74860886112
0.0054,14.8509772844,8.99509320036
0.0056,20.76317014,8.61833536997
0.0058,27.0489872659,8.24157753959
0.006,30.1178759262,8.24157753959
0.0062,33.1844147484,7.48806187883
0.0064,35.9548739601,7.11130404845
0.0066,38.8733729771,6.73454621807
0.0068,41.3054554912,6.35778838769
0.007,43.13832927,5.60427272692
0.0072,44.3367467407,5.60427272692
0.0074,45.4200221408,5.22751489654
0.0076,46.731231844,4.87430443056
0.0078,47.2928431685,4.49754660018
0.008,48.7144952662,4.1207887698
0.0082,50.9209933152,3.74403093942
0.0084,52.7914645048,2.99051527865
0.0086,54.2883114242,2.99051527865
0.0088,55.6371185383,2.61375744827
0.009,56.7203939383,2.61375744827
0.0092,57.693226944,2.23699961789
0.0094,58.4804227336,2.23699961789
0.0096,59.1900738633,1.86024178751
0.0098,59.7516851878,1.48348395713
0.01,60.3132965123,1.48348395713
0.0102,60.7621156043,1.48348395713
0.0104,61.0981424637,1.10672612675
0.0106,61.3989217505,1.10672612675
0.0108,61.6597537883,1.10672612675
0.011,61.8853382533,1.10672612675
0.0112,62.0733253076,1.10672612675
0.0114,62.2589625236,1.10672612675
0.0116,62.3717547562,1.10672612675
0.0118,62.5221443996,1.10672612675
0.012,62.5949893831,0.729968296364
0.0122,62.5597418104,1.10672612675
0.0124,61.3989217505,1.10672612675
0.0126,60.9125052477,1.10672612675
0.0128,59.6036453826,1.10672612675
0.013,57.244407852,1.10672612675
0.0132,55.3363392515,1.10672612675
0.0134,54.3635062459,1.10672612675
0.0136,53.0922437916,1.10672612675
0.0138,51.9314237317,1.10672612675
0.014,50.7353560992,1.10672612675
0.0142,49.0505221256,1.48348395713
0.0144,47.7416622605,1.48348395713
0.0146,46.0192308761,1.48348395713
0.0148,44.4847865459,1.48348395713
0.015,43.0255370375,1.86024178751
0.0152,41.1550658479,1.86024178751
0.0154,38.4245538851,1.86024178751
