Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
-0.02,-0.015131797,0.518042017
-0.0198,-0.049718761,0.518042017
-0.0196,-0.015131797,0.518042017
-0.0194,-0.049718761,0.518042017
-0.0192,-0.015131797,0.518042017
-0.019,-0.015131797,0.518042017
-0.0188,-0.015131797,0.141284186
-0.0186,0.019455167,0.518042017
-0.0184,0.019455167,0.518042017
-0.0182,-0.049718761,0.518042017
-0.018,-0.015131797,0.518042017
-0.0178,0.054042132,0.141284186
-0.0176,0.019455167,0.518042017
-0.0174,0.054042132,0.141284186
-0.0172,0.019455167,0.141284186
-0.017,-0.015131797,0.518042017
-0.0168,-0.015131797,0.141284186
-0.0166,-0.015131797,0.141284186
-0.0164,0.054042132,0.518042017
-0.0162,0.088629096,0.518042017
-0.016,0.019455167,0.141284186
-0.0158,-0.015131797,0.518042017
-0.0156,-0.015131797,0.518042017
-0.0154,-0.015131797,0.141284186
-0.0152,-0.049718761,0.518042017
-0.015,-0.015131797,0.518042017
-0.0148,-0.015131797,0.141284186
-0.0146,-0.015131797,0.518042017
-0.0144,0.054042132,0.518042017
-0.0142,0.054042132,0.518042017
-0.014,-0.049718761,0.518042017
-0.0138,-0.015131797,0.518042017
-0.0136,0.019455167,0.141284186
-0.0134,0.019455167,0.141284186
-0.0132,0.019455167,0.141284186
-0.013,-0.015131797,0.518042017
-0.0128,-0.049718761,0.518042017
-0.0126,-0.08214404,0.141284186
-0.0124,-0.049718761,0.518042017
-0.0122,0.019455167,0.518042017
-0.012,0.019455167,0.518042017
-0.0118,0.019455167,0.141284186
-0.0116,0.019455167,0.518042017
-0.0114,-0.015131797,0.141284186
-0.0112,-0.015131797,-0.235473644
-0.011,-0.049718761,0.141284186
-0.0108,-0.049718761,0.518042017
-0.0106,0.019455167,0.141284186
-0.0104,0.019455167,0.518042017
-0.0102,0.054042132,0.518042017
-0.01,-0.015131797,0.141284186
-0.0098,-0.049718761,0.141284186
-0.0096,-0.08214404,0.141284186
-0.0094,-0.049718761,0.141284186
-0.0092,0.019455167,0.141284186
-0.009,0.054042132,0.141284186
-0.0088,0.054042132,0.141284186
-0.0086,0.054042132,0.518042017
-0.0084,-0.015131797,0.518042017
-0.0082,-0.049718761,0.141284186
-0.008,-0.049718761,0.518042017
-0.0078,-0.049718761,0.141284186
-0.0076,-0.015131797,-0.235473644
-0.0074,0.019455167,0.141284186
-0.0072,0.019455167,0.518042017
-0.007,0.054042132,0.141284186
-0.0068,0.054042132,0.518042017
-0.0066,0.088629096,0.141284186
-0.0064,0.019455167,0.141284186
-0.0062,-0.015131797,0.518042017
-0.006,-0.049718761,0.141284186
-0.0058,-0.049718761,-0.235473644
-0.0056,-0.049718761,0.141284186
-0.0054,-0.049718761,0.141284186
-0.0052,0.019455167,0.518042017
-0.005,0.054042132,0.141284186
-0.0048,0.088629096,0.141284186
-0.0046,0.054042132,0.141284186
-0.0044,-0.015131797,0.518042017
-0.0042,-0.049718761,0.141284186
-0.004,-0.049718761,0.141284186
-0.0038,-0.049718761,0.518042017
-0.0036,0.054042132,0.141284186
-0.0034,0.088629096,0.141284186
-0.0032,0.054042132,0.518042017
-0.003,-0.015131797,0.141284186
-0.0028,-0.049718761,0.141284186
-0.0026,-0.049718761,0.518042017
-0.0024,-0.049718761,0.141284186
-0.0022,-0.049718761,0.141284186
-0.002,-0.015131797,0.141284186
-0.0018,0.019455167,0.141284186
-0.0016,-0.08214404,0.518042017
-0.0014,-0.460438961,2.025073338
-0.0012,-3.246851262,3.885315126
-0.001,-15.14476694,5.392346447
-0.0008,-27.69767325,5.769104278
-0.0006,-37.97864835,6.522619938
-0.0004,-42.48360043,8.006103896
-0.0002,-35.70887883,9.513135217
-2.83E-17,-41.14335557,11.02016654
0.0002,-47.12690037,11.7736822
0.0004,-47.88349022,12.5036505
0.0006,-52.21550748,12.88040833
0.0008,-57.4770494,13.63392399
0.001,-62.15493631,14.76419748
0.0012,-65.24830792,15.89447097
