Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
0,-56.75072316,10.17246142
0.0002,-53.10612181,10.92597708
0.0004,-47.98292774,11.30273491
0.0006,-41.93020901,11.67949274
0.0008,-37.76896488,11.67949274
0.001,-34.19137577,12.05625057
0.0012,-32.78195698,12.78621887
0.0014,-32.67819609,12.78621887
0.0016,-30.85589541,12.78621887
0.0018,-30.89048238,13.1629767
0.002,-35.77372938,12.78621887
0.0022,-39.66043948,12.78621887
0.0024,-42.92674591,12.78621887
0.0026,-46.57134726,12.78621887
0.0028,-48.49740883,12.40946104
0.003,-47.2263379,12.05625057
0.0032,-45.02358061,12.05625057
0.0034,-42.68679885,11.30273491
0.0036,-37.56144309,11.30273491
0.0038,-32.81654395,10.54921925
0.004,-29.9631194,10.17246142
0.0042,-26.04182234,9.79570359
0.0044,-20.67651952,9.41894576
0.0046,-16.44826315,8.665430099
0.0048,-10.25719656,8.288672268
0.005,-0.903584439,7.935461802
0.0052,7.967971872,7.181946142
0.0054,16.11752531,6.805188311
0.0056,24.4054266,6.428430481
0.0058,31.24932213,5.67491482
0.006,36.68163719,5.67491482
0.0062,41.05040311,5.29815699
0.0064,44.5566566,4.167883499
0.0066,45.03871241,4.167883499
0.0068,44.00758854,3.814673033
0.007,44.24753561,3.437915202
0.0072,44.24753561,3.061157372
0.0074,45.82988922,2.684399541
0.0076,48.68331376,2.307641711
0.0078,50.16190648,2.307641711
0.008,51.6404992,2.307641711
0.0082,53.39578763,1.930883881
0.0084,54.28856364,1.930883881
0.0086,54.4269115,1.17736822
0.0088,54.32315061,1.17736822
0.009,55.70014412,1.17736822
0.0092,55.3218492,1.17736822
0.0094,55.25267527,0.80061039
0.0096,56.49132092,0.80061039
0.0098,57.45327087,0.80061039
0.01,57.96991364,0.80061039
0.0102,57.96991364,0.80061039
0.0104,57.96991364,0.80061039
0.0106,57.96991364,0.80061039
0.0108,52.98290575,0.80061039
0.011,46.82642612,0.80061039
0.0112,38.0586307,0.80061039
0.0114,23.71801068,0.80061039
0.0116,14.50274642,0.80061039
0.0118,9.721098618,0.80061039
0.012,3.635954609,0.80061039
0.0122,0.814955343,0.80061039
0.0124,4.667078478,0.80061039
0.0126,14.81186741,0.80061039
0.0128,23.61424979,1.17736822
0.013,30.69809239,1.17736822
0.0132,36.54545102,1.55412605
0.0134,41.22117624,1.55412605
0.0136,45.00412545,1.55412605
0.0138,48.06507178,1.930883881
0.014,50.64396229,1.930883881
0.0142,52.63919779,2.307641711
0.0144,54.35773757,2.307641711
0.0146,55.70014412,2.307641711
0.0148,56.83502888,2.684399541
0.015,56.07843904,2.684399541
0.0152,52.36466376,3.061157372
0.0154,46.86101309,3.061157372
0.0156,37.37121479,3.814673033
0.0158,24.71454759,3.814673033
0.016,10.95974427,4.167883499
0.0162,-1.111106224,4.167883499
0.0164,-13.24896896,4.167883499
0.0166,-24.52864266,4.544641329
0.0168,-30.85589541,4.544641329
0.017,-34.08977657,4.544641329
0.0172,-35.60295625,4.544641329
0.0174,-34.98255258,4.921399159
0.0176,-31.13259113,4.921399159
0.0178,-25.49275428,4.921399159
0.018,-18.61427178,5.29815699
0.0182,-11.66877704,4.921399159
0.0184,-5.821418408,4.921399159
0.0186,0.780368379,5.29815699
0.0188,6.936848002,4.921399159
0.019,10.68521024,5.29815699
0.0192,12.19838993,4.921399159
0.0194,13.33327469,4.921399159
0.0196,11.51097401,4.921399159
0.0198,6.694739253,4.544641329
0.02,1.949840105,4.544641329
0.0202,-1.454814181,4.167883499
0.0204,-6.372648149,4.167883499
0.0206,-14.24766755,3.814673033
0.0208,-20.95321523,3.814673033
0.021,-25.49275428,3.814673033
0.0212,-29.34271573,3.061157372
0.0214,-33.43478593,3.061157372
0.0216,-38.52555472,2.684399541
0.0218,-42.68679885,2.307641711
0.022,-44.16539157,2.307641711
0.0222,-44.54368649,2.307641711
0.0224,-46.57134726,1.55412605
0.0226,-47.77540595,1.17736822
0.0228,-46.81345601,1.17736822
0.023,-46.1260401,0.80061039
0.0232,-46.19305234,0.423852559
0.0234,-45.4364625,0.047094729
0.0236,-44.64528569,0.047094729
0.0238,-44.09621764,-0.306115737
0.024,-42.54845099,-0.306115737
0.0242,-39.93497351,-0.306115737
0.0244,-37.32149603,-0.306115737
0.0246,-35.29167357,-0.306115737
0.0248,-33.12566494,-0.306115737
0.025,-32.81654395,-0.306115737
0.0252,-32.64577081,-0.306115737
0.0254,-32.09454107,-0.306115737
0.0256,-32.64577081,-0.306115737
0.0258,-33.4693729,-0.306115737
0.026,-33.09107797,-0.306115737
0.0262,-32.40366206,-0.306115737
0.0264,-32.40366206,-0.306115737
0.0266,-32.33448813,-0.306115737
0.0268,-32.57659688,-0.306115737
0.027,-32.92030484,-0.306115737
0.0272,-31.61248526,-0.306115737
0.0274,-28.82823464,-0.306115737
0.0276,-26.1801702,-0.306115737
0.0278,-24.49405569,-0.306115737
0.028,-23.18839779,-0.306115737
0.0282,-22.91386377,-0.306115737
0.0284,-23.35917093,-0.306115737
0.0286,-23.39375789,-0.306115737
0.0288,-23.18839779,-0.306115737
0.029,-23.32458397,-0.306115737
0.0292,-23.01546297,-0.306115737
0.0294,-21.22774926,-0.306115737
0.0296,-20.26579932,-0.306115737
0.0298,-20.60950728,-0.306115737
0.03,-20.9878022,-0.306115737
0.0302,-21.9843391,-0.306115737
0.0304,-23.60127968,-0.306115737
0.0306,-23.05004994,-0.306115737
0.0308,-21.02238916,-0.306115737
0.031,-19.26710073,-0.306115737
0.0312,-17.41021309,-0.306115737
0.0314,-14.93508347,-0.306115737
0.0316,-13.28355593,-0.306115737
0.0318,-11.87413714,-0.306115737
0.032,-10.77383934,-0.306115737
0.0322,-10.2226096,-0.306115737
0.0324,-9.295246622,-0.306115737
0.0326,-7.33459809,-0.306115737
0.0328,-5.134002495,-0.306115737
0.033,-3.104180035,-0.306115737
0.0332,-2.107643129,-0.306115737
0.0334,-1.934708309,-0.306115737
0.0336,-2.898819935,-0.306115737
0.0338,-3.482474955,-0.306115737
0.034,-3.069593071,-0.306115737
0.0342,-2.382177158,-0.306115737
0.0344,-2.073056165,-0.306115737
0.0346,-1.07651926,-0.306115737
0.0348,0.12753943,-0.306115737
0.035,0.196713359,-0.306115737
0.0352,-0.04539539,-0.306115737
0.0354,-0.216168526,-0.306115737
0.0356,-1.07651926,-0.306115737
0.0358,-0.767398268,-0.306115737
0.036,1.536958221,-0.306115737
0.0362,4.185022665,-0.306115737
0.0364,6.284019054,-0.306115737
0.0366,8.0371458,-0.306115737
0.0368,8.897496534,-0.306115737
0.037,8.793735642,-0.306115737
0.0372,8.897496534,-0.306115737
0.0374,9.686511654,-0.306115737
0.0376,10.54686239,-0.306115737
0.0378,11.64716019,-0.306115737
0.038,13.29868773,-0.306115737
0.0382,15.39552243,-0.306115737
0.0384,16.56499415,-0.306115737
0.0386,16.73792898,-0.306115737
0.0388,16.2212862,-0.306115737
0.039,15.67221814,-0.306115737
0.0392,15.60304421,-0.306115737
0.0394,16.63416808,-0.306115737
0.0396,17.93982598,-0.306115737
0.0398,19.07471074,-0.306115737
0.04,19.59135352,-0.306115737
0.0402,19.24764556,-0.306115737
0.0404,18.49105572,-0.306115737
0.0406,18.07817384,-0.306115737
0.0408,17.35617096,-0.306115737
0.041,16.83952818,-0.306115737
0.0412,17.76905285,-0.306115737
0.0414,19.62594048,-0.306115737
0.0416,20.79541221,-0.306115737
0.0418,21.68818822,-0.306115737
0.042,22.10107011,-0.306115737
0.0422,21.24288106,-0.306115737
0.0424,20.07340933,-0.306115737
0.0426,20.14258326,-0.306115737
0.0428,20.93159838,-0.306115737
0.043,22.10107011,-0.306115737
0.0432,23.20136791,-0.306115737
0.0434,24.44001356,-0.306115737
0.0436,24.85289545,-0.306115737
0.0438,24.44001356,-0.306115737
0.044,23.61424979,-0.306115737
0.0442,22.65229985,-0.306115737
0.0444,21.62117598,-0.306115737
0.0446,21.27746802,-0.306115737
0.0448,21.68818822,-0.306115737
0.045,22.06648314,-0.306115737
0.0452,21.93029697,-0.306115737
0.0454,21.24288106,-0.306115737
0.0456,19.45300566,-0.306115737
0.0458,17.69987892,-0.306115737
0.046,16.70334201,-0.306115737
0.0462,16.15211227,-0.306115737
0.0464,15.98133913,-0.306115737
0.0466,16.11752531,-0.306115737
0.0468,15.87757824,-0.306115737
0.047,15.49928332,-0.306115737
0.0472,15.1209884,-0.306115737
0.0474,13.74615657,-0.306115737
0.0476,12.02545511,-0.306115737
0.0478,11.06350517,-0.306115737
0.048,10.37608925,-0.306115737
0.0482,10.0323813,-0.306115737
0.0484,10.09939354,-0.306115737
0.0486,10.16856747,-0.306115737
0.0488,9.033682705,-0.306115737
0.049,7.418903816,-0.306115737
0.0492,6.214845125,-0.306115737
0.0494,5.663615384,-0.306115737
0.0496,5.010786435,-0.306115737
0.0498,4.770839371,-0.306115737
0.05,5.216146535,-0.306115737
0.0502,5.492842248,-0.306115737
0.0504,5.010786435,-0.306115737
0.0506,4.357957486,-0.306115737
0.0508,2.810190839,-0.306115737
0.051,0.609595244,-0.306115737
0.0512,-1.316466324,-0.306115737
0.0514,-2.520525014,-0.306115737
0.0516,-3.207940927,-0.306115737
0.0518,-3.415462712,-0.306115737
