"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-56.0060431322,10.0547245983
0.0002,-57.5028900515,10.8082402591
0.0004,-53.9099874775,11.1849980894
0.0006,-49.8706156497,11.5617559198
0.0008,-50.3194347417,10.8082402591
0.001,-47.0249616163,10.8082402591
0.0012,-42.6848105017,10.8082402591
0.0014,-39.9542985389,10.4314824287
0.0016,-40.0670907715,10.0547245983
0.0018,-42.4615758748,10.0547245983
0.002,-40.8143393121,9.32475630194
0.0022,-38.0838273493,9.32475630194
0.0024,-37.2966315597,8.94799847156
0.0026,-38.5326464413,8.1944828108
0.0028,-42.4239784639,7.81772498041
0.003,-42.1983939988,7.06420931965
0.0032,-40.8143393121,6.68745148927
0.0034,-44.3696444752,5.93393582851
0.0036,-44.9688532106,5.55717799813
0.0038,-42.8352001451,5.18042016774
0.004,-40.6263522578,4.82720970176
0.0042,-37.7454506517,4.45045187138
0.0044,-33.7060788239,4.073694041
0.0046,-30.4492031093,3.69693621062
0.0048,-29.6643571579,3.32017838024
0.005,-23.9378015183,2.94342054985
0.0052,-16.192734884,2.56666271947
0.0054,-11.1053352288,2.18990488909
0.0056,-3.35791875623,2.56666271947
0.0058,6.48320353284,2.18990488909
0.006,14.937921297,2.18990488909
0.0062,21.8605445691,2.18990488909
0.0064,28.0359193006,2.18990488909
0.0066,33.1985137775,2.18990488909
0.0068,37.5386648921,2.18990488909
0.007,41.3195545203,2.18990488909
0.0072,44.5364829859,2.56666271947
0.0074,47.3069421976,2.56666271947
0.0076,49.5886350684,2.94342054985
0.0078,51.6094959014,2.94342054985
0.008,53.1063428207,3.32017838024
0.0082,53.8911887721,3.69693621062
0.0084,54.0791758263,4.073694041
0.0086,53.216785215,4.45045187138
0.0088,51.2358716311,4.82720970176
0.009,50.2630386254,5.18042016774
0.0092,49.7742722844,5.55717799813
0.0094,48.1293855599,5.55717799813
0.0096,48.091788149,5.93393582851
0.0098,48.1293855599,6.68745148927
0.01,46.7829282839,7.06420931965
0.0102,45.3236787755,7.06420931965
0.0104,45.6597056349,7.44096715003
0.0106,47.0437603217,8.1944828108
0.0108,47.6805664679,8.1944828108
0.011,48.0165933273,8.94799847156
0.0112,50.2630386254,8.94799847156
0.0114,52.2439522094,8.94799847156
0.0116,53.7032017179,9.32475630194
0.0118,54.1167732372,9.70151413232
0.012,55.3128408697,9.70151413232
0.0122,56.4736609296,9.70151413232
0.0124,56.3984661079,10.0547245983
0.0126,55.7992573726,10.0547245983
0.0128,54.9768140103,10.0547245983
0.013,54.3776052749,10.0547245983
0.0132,52.9183557665,10.0547245983
0.0134,49.438245425,10.0547245983
0.0136,47.1941499651,9.70151413232
0.0138,45.3589263481,9.32475630194
0.014,41.6555813797,9.32475630194
0.0142,38.2130684491,8.94799847156
0.0144,36.8666111732,8.94799847156
0.0146,34.6953606968,8.57124064118
0.0148,31.4408348204,8.1944828108
0.015,28.2215565167,7.81772498041
0.0152,26.0150584676,7.44096715003
0.0154,23.5453785426,7.06420931965
0.0156,21.5245177096,6.68745148927
0.0158,20.7396717582,6.68745148927
0.016,20.7020743474,6.31069365889
0.0162,21.674907353,6.31069365889
0.0164,21.8605445691,5.55717799813
0.0166,21.8981419799,5.55717799813
0.0168,22.4597533044,5.55717799813
0.017,22.123726445,5.18042016774
0.0172,21.3741280662,5.18042016774
0.0174,20.8877115634,4.82720970176
0.0176,21.2636856719,4.82720970176
0.0178,22.3845584827,4.45045187138
0.018,22.2365186775,4.45045187138
0.0182,21.6373099422,4.82720970176
0.0184,21.3365306554,4.45045187138
0.0186,19.6164491092,4.45045187138
0.0188,16.3619232328,4.45045187138
0.019,13.2930345724,4.45045187138
0.0192,10.4849779498,4.45045187138
0.0194,7.64167375455,4.82720970176
0.0196,5.32238347296,5.18042016774
0.0198,3.71274432109,5.18042016774
0.02,1.61903850458,5.55717799813
0.0202,-1.15142070717,5.55717799813
0.0204,-3.20987895102,5.55717799813
0.0206,-5.56676664346,5.55717799813
0.0208,-9.38290384438,5.93393582851
0.021,-13.1614436345,5.93393582851
0.0212,-15.5935261486,5.93393582851
0.0214,-17.3535549438,6.31069365889
0.0216,-19.1112339009,6.68745148927
0.0218,-20.1592617283,6.68745148927
0.022,-20.5704834094,6.68745148927
0.0222,-21.3200817881,6.68745148927
0.0224,-22.1801225613,6.68745148927
0.0226,-22.7793312966,6.68745148927
0.0228,-23.3409426211,7.06420931965
0.023,-23.3409426211,7.06420931965
0.0232,-22.8545261183,6.68745148927
0.0234,-22.0673303287,6.68745148927
0.0236,-21.357679199,6.68745148927
0.0238,-20.460041015,6.31069365889
0.024,-19.336818366,6.31069365889
