"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,47.4032855629,10.1018193271
0.0002,36.2909008196,10.1018193271
0.0004,20.8736125343,10.4785771575
0.0006,4.89706276276,10.8553349879
0.0008,-8.72259931639,11.2320928182
0.001,-20.1733607573,11.2320928182
0.0012,-29.8264959922,11.6088506486
0.0014,-38.0603289675,11.2320928182
0.0016,-44.907757418,11.6088506486
0.0018,-50.7447554519,11.2320928182
0.002,-55.6841153018,11.2320928182
0.0022,-59.8738767731,10.4785771575
0.0024,-63.4291819362,10.4785771575
0.0026,-66.5356680074,10.1018193271
0.0028,-67.4333061914,9.37185103074
0.003,-62.8675706117,8.99509320036
0.0032,-53.2896301986,8.61833536997
0.0034,-41.7260765251,7.86481970921
0.0036,-28.5928309488,7.11130404845
0.0038,-14.5595973503,7.11130404845
0.004,-2.69996406641,6.35778838769
0.0042,7.51713233112,5.60427272692
0.0044,15.9718500952,4.87430443056
0.0046,23.1576552433,4.49754660018
0.0048,29.1802904932,4.1207887698
0.005,34.1948451649,3.36727310903
0.0052,38.4973988686,2.99051527865
0.0054,42.240691086,2.61375744827
0.0056,45.2719823355,2.61375744827
0.0058,47.8897020657,2.23699961789
0.006,50.098549953,1.86024178751
0.0062,50.5097716341,1.86024178751
0.0064,49.7625230935,1.48348395713
0.0066,51.2593700128,1.48348395713
0.0068,51.670591694,1.48348395713
0.007,52.3426454129,1.86024178751
0.0072,53.4282706511,2.23699961789
0.0074,54.9251175704,2.23699961789
0.0076,56.161132452,2.61375744827
0.0078,57.1692130303,2.61375744827
0.008,58.0316036416,2.99051527865
0.0082,58.7788521821,2.99051527865
0.0084,59.4532557392,3.36727310903
0.0086,60.0148670637,3.74403093942
0.0088,60.4636861557,4.1207887698
0.009,60.8749078368,4.49754660018
0.0092,61.2485321071,4.49754660018
0.0094,61.0628948911,5.22751489654
0.0096,59.1900738633,5.60427272692
0.0098,55.4867288949,5.60427272692
0.01,49.5369386284,5.9810305573
0.0102,41.117468437,5.9810305573
0.0104,30.9027218776,6.35778838769
0.0106,19.3391682042,6.35778838769
0.0108,6.80513136322,6.73454621807
0.011,-6.40330903479,6.73454621807
0.0112,-18.227694746,6.73454621807
0.0114,-28.2192066785,6.73454621807
0.0116,-36.6386768699,6.73454621807
0.0118,-43.7093399472,6.73454621807
0.012,-49.6967276245,6.35778838769
0.0122,-54.7864771179,6.35778838769
0.0124,-59.1266282325,5.9810305573
0.0126,-62.2683618763,5.60427272692
0.0128,-63.5795715796,5.60427272692
0.013,-62.606738574,5.22751489654
0.0132,-59.5002525028,5.22751489654
0.0134,-54.5984900637,4.49754660018
0.0136,-47.7886590241,4.49754660018
0.0138,-40.9036331628,3.74403093942
