"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-49.2056114454,10.1018193271
0.0002,-50.2912366836,10.4785771575
0.0004,-50.3288340944,11.2320928182
0.0006,-48.7943897642,11.6088506486
0.0008,-44.5294334713,11.985608479
0.001,-41.3853499893,11.985608479
0.0012,-40.1493351077,11.985608479
0.0014,-41.646182027,11.985608479
0.0016,-42.8821969086,11.6088506486
0.0018,-44.5294334713,11.6088506486
0.002,-45.0886949577,11.6088506486
0.0022,-46.6607366987,11.6088506486
0.0024,-47.9343489911,11.2320928182
0.0026,-48.1951810289,10.4785771575
0.0028,-52.7233191977,9.74860886112
0.003,-55.0802068901,8.99509320036
0.0032,-55.3433887661,8.99509320036
0.0034,-54.1825687062,8.24157753959
0.0036,-49.9552098241,7.48806187883
0.0038,-44.5294334713,7.48806187883
0.004,-37.4940179667,6.73454621807
0.0042,-30.3105626568,5.9810305573
0.0044,-23.5359791899,5.60427272692
0.0046,-15.9037047881,5.22751489654
0.0048,-6.10017990984,4.49754660018
0.005,4.15216406036,4.49754660018
0.0052,13.2836352197,4.1207887698
0.0054,20.8783122107,4.1207887698
0.0056,27.31451898,3.36727310903
0.0058,32.6275031002,3.36727310903
0.006,37.0804464474,3.36727310903
0.0062,41.0469732917,2.99051527865
0.0064,44.2662515954,2.99051527865
0.0066,46.8839713256,3.36727310903
0.0068,49.2432088562,3.36727310903
0.007,51.3369146727,3.36727310903
0.0072,51.3745120836,3.36727310903
0.0074,50.3640816671,4.1207887698
0.0076,50.812900759,4.1207887698
0.0078,50.4768738996,4.49754660018
0.008,49.3912486614,4.49754660018
0.0082,50.8880955807,5.22751489654
0.0084,52.7585667704,5.22751489654
0.0086,54.3682059222,5.9810305573
0.0088,55.752260609,6.35778838769
0.009,56.8378858472,6.73454621807
0.0092,57.7355240312,7.11130404845
0.0094,58.5227198208,7.86481970921
0.0096,59.2323709505,8.61833536997
0.0098,59.8691770967,8.99509320036
0.01,60.3179961887,9.74860886112
0.0102,60.7292178698,10.4785771575
0.0104,60.9923997457,10.4785771575
0.0106,57.587484226,11.2320928182
0.0108,53.7689971869,11.6088506486
0.011,51.0008878133,11.6088506486
0.0112,48.4560130666,12.3623663094
0.0114,41.9822088865,12.7391241398
0.0116,35.4731571337,13.1158819702
0.0118,30.7946293215,13.1158819702
0.012,23.3103947248,13.1158819702
0.0122,13.7324543117,12.7391241398
0.0124,4.67617797403,12.7391241398
0.0126,1.38405468679,12.7391241398
0.0128,0.298429448594,12.3623663094
0.013,0.11279223254,11.985608479
0.0132,2.80570678442,11.6088506486
0.0134,4.52813816883,11.6088506486
0.0136,5.35058153109,10.8553349879
0.0138,7.03306566647,10.4785771575
0.014,9.5403430023,9.74860886112
0.0142,13.1332455763,9.37185103074
0.0144,16.9869801881,8.99509320036
0.0146,17.4357992801,8.24157753959
0.0148,20.4294931187,7.48806187883
0.015,20.6926749946,7.11130404845
0.0152,17.698981156,6.35778838769
0.0154,15.2668986419,5.60427272692
0.0156,15.1541064093,5.22751489654
0.0158,12.6468290735,4.49754660018
0.016,8.98108151596,4.1207887698
0.0162,6.06023266082,3.74403093942
0.0164,3.2545258764,2.99051527865
0.0166,-1.0104304165,2.61375744827
0.0168,-7.18580514804,2.23699961789
0.017,-9.58029025132,1.86024178751
0.0172,-10.9267475273,1.48348395713
0.0174,-12.9476083603,1.10672612675
0.0176,-12.9476083603,1.10672612675
0.0178,-11.5635536735,0.729968296364
0.018,-6.99781809381,0.729968296364
0.0182,-4.82656761742,0.353210465983
0.0184,-2.73286180091,0.353210465983
0.0186,3.2545258764,0
0.0188,9.69073264569,0
0.019,13.6948569008,0
0.0192,16.126939415,0
0.0194,20.5798827621,0
0.0196,24.4336173739,0
0.0198,25.3688529687,0
0.02,24.5464096064,0
0.0202,22.8991730437,0
0.0204,21.1414940866,0
0.0206,16.2773290584,0
0.0208,10.1019543268,0
0.021,3.59055273584,0
0.0212,-1.42165209763,0
0.0214,-6.92262327211,0
0.0216,-12.0875675872,0
0.0218,-15.8661073772,0
0.022,-18.2981898914,0
0.0222,-19.4590099512,0
0.0224,-20.9558568706,0
0.0226,-20.8806620489,0
0.0228,-19.8326342215,0
0.023,-18.2981898914,0
0.0232,-16.9141352046,0
0.0234,-14.6676899065,0
0.0236,-12.9476083603,0
0.0238,-12.4987892683,0
0.024,-13.2836352197,0
0.0242,-16.3149264692,0
0.0244,-19.271022897,0
0.0246,-22.3775089682,0
