Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
-0.02,-0.002161685,0.094189458
-0.0198,-0.002161685,0.094189458
-0.0196,-0.036748649,0.094189458
-0.0194,-0.002161685,0.094189458
-0.0192,-0.036748649,0.094189458
-0.019,-0.036748649,0.094189458
-0.0188,-0.036748649,0.094189458
-0.0186,-0.036748649,0.094189458
-0.0184,-0.036748649,0.094189458
-0.0182,-0.002161685,0.094189458
-0.018,-0.036748649,0.094189458
-0.0178,-0.002161685,0.094189458
-0.0176,-0.036748649,0.094189458
-0.0174,-0.036748649,0.094189458
-0.0172,-0.036748649,0.094189458
-0.017,-0.036748649,0.094189458
-0.0168,-0.036748649,0.094189458
-0.0166,-0.036748649,0.094189458
-0.0164,-0.036748649,0.094189458
-0.0162,-0.036748649,0.094189458
-0.016,-0.036748649,0.094189458
-0.0158,-0.036748649,0.094189458
-0.0156,-0.036748649,0.094189458
-0.0154,-0.036748649,0.094189458
-0.0152,-0.002161685,0.094189458
-0.015,-0.036748649,0.094189458
-0.0148,-0.036748649,0.094189458
-0.0146,-0.036748649,0.094189458
-0.0144,-0.036748649,0.094189458
-0.0142,-0.036748649,0.094189458
-0.014,-0.036748649,0.094189458
-0.0138,-0.036748649,0.094189458
-0.0136,-0.036748649,0.094189458
-0.0134,-0.036748649,0.094189458
-0.0132,-0.002161685,0.094189458
-0.013,-0.036748649,0.094189458
-0.0128,-0.036748649,0.094189458
-0.0126,-0.036748649,0.094189458
-0.0124,-0.036748649,0.094189458
-0.0122,-0.002161685,0.094189458
-0.012,-0.071335614,0.094189458
-0.0118,-0.002161685,0.094189458
-0.0116,-0.002161685,0.094189458
-0.0114,-0.036748649,0.094189458
-0.0112,-0.036748649,0.094189458
-0.011,-0.002161685,0.094189458
-0.0108,-0.036748649,0.094189458
-0.0106,-0.036748649,0.094189458
-0.0104,-0.002161685,0.094189458
-0.0102,-0.036748649,0.094189458
-0.01,-0.036748649,0.094189458
-0.0098,-0.002161685,0.094189458
-0.0096,-0.036748649,0.094189458
-0.0094,-0.002161685,0.094189458
-0.0092,-0.002161685,0.094189458
-0.009,-0.002161685,0.094189458
-0.0088,0.032425279,0.094189458
-0.0086,-0.002161685,0.094189458
-0.0084,-0.002161685,0.094189458
-0.0082,-0.036748649,0.094189458
-0.008,-0.002161685,-0.259021008
-0.0078,-0.002161685,0.094189458
-0.0076,0.032425279,0.094189458
-0.0074,0.032425279,0.094189458
-0.0072,-0.071335614,0.094189458
