Latest: Time (s),Latest: Z-Axis Acceleration (m/s²),Latest: Potential (mV)
0,-58.74595865,10.17246142
0.0002,-62.11602597,11.30273491
0.0004,-59.74249556,11.67949274
0.0006,-52.58947903,12.40946104
0.0008,-44.50909952,12.78621887
0.001,-39.55667859,12.78621887
0.0012,-36.97778807,13.1629767
0.0014,-35.66996849,13.53973453
0.0016,-36.39413305,14.29325019
0.0018,-35.53378232,14.29325019
0.002,-35.05172651,14.67000802
0.0022,-37.93973801,14.29325019
0.0024,-41.1390322,14.29325019
0.0026,-43.85627057,14.29325019
0.0028,-47.36252407,14.29325019
0.003,-50.3197095,13.91649236
0.0032,-50.52723129,13.91649236
0.0034,-48.80652982,13.1629767
0.0036,-46.40057413,12.78621887
0.0038,-41.55191409,12.78621887
0.004,-36.39413305,12.05625057
0.0042,-33.50395986,11.30273491
0.0044,-30.20306647,11.30273491
0.0046,-25.04528543,10.92597708
0.0048,-19.23251377,10.17246142
0.005,-11.70120232,9.79570359
0.0052,-2.142230094,9.042187929
0.0054,7.967971872,8.665430099
0.0056,17.73446588,7.935461802
0.0058,25.84943235,7.181946142
0.006,32.52255475,6.805188311
0.0062,37.85110892,6.805188311
0.0064,42.18528787,5.67491482
0.0066,45.69154136,5.29815699
0.0068,46.58647906,4.921399159
0.007,46.55189209,4.167883499
0.0072,46.72482692,3.814673033
0.0074,46.75941388,3.814673033
0.0076,47.23930801,3.437915202
0.0078,49.75118628,2.684399541
0.008,51.95178188,2.684399541
0.0082,53.70490862,2.307641711
0.0084,55.18350134,2.307641711
0.0086,56.3183861,1.930883881
0.0088,57.2133238,1.930883881
0.009,57.96991364,1.55412605
0.0092,57.96991364,1.55412605
0.0094,57.96991364,1.17736822
0.0096,57.96991364,1.17736822
0.0098,57.96991364,1.17736822
0.01,57.96991364,0.80061039
0.0102,57.96991364,0.80061039
0.0104,57.96991364,0.80061039
0.0106,57.96991364,0.80061039
0.0108,57.96991364,0.80061039
0.011,57.83156579,0.80061039
0.0112,52.80997092,0.80061039
0.0114,40.42999944,0.80061039
0.0116,21.24288106,0.80061039
0.0118,10.58144935,0.80061039
0.012,3.635954609,0.80061039
0.0122,-5.306937316,0.80061039
0.0124,-8.916951701,0.80061039
0.0126,-1.798522137,0.80061039
0.0128,10.4431015,0.80061039
0.013,20.14258326,0.80061039
0.0132,27.84466785,0.80061039
0.0134,34.17192061,1.17736822
0.0136,39.29511467,1.55412605
0.0138,43.38934656,1.55412605
0.014,46.79183916,1.930883881
0.0142,49.57825146,1.930883881
0.0144,51.74426009,1.930883881
0.0146,53.63573469,2.307641711
0.0148,55.11432741,2.307641711
0.015,56.3183861,2.684399541
0.0152,57.28033604,2.684399541
0.0154,54.18696444,3.061157372
0.0156,46.06983628,3.437915202
0.0158,35.10144527,3.814673033
0.016,21.9994709,3.814673033
0.0162,7.589676951,4.167883499
0.0164,-6.681769142,4.167883499
0.0166,-19.95451664,4.167883499
0.0168,-31.30336426,4.921399159
0.017,-37.90515105,4.921399159
0.0172,-42.23933,4.921399159
0.0174,-44.88739444,5.29815699
0.0176,-42.96133288,5.29815699
0.0178,-37.80355184,5.29815699
0.018,-32.19830196,5.29815699
0.0182,-25.31981946,5.29815699
0.0184,-15.41713928,5.67491482
0.0186,-5.443123487,5.67491482
0.0188,3.257659688,5.67491482
0.019,10.61603632,5.29815699
0.0192,15.3263485,5.67491482
