"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-69.5293618461,10.1018193271
0.0002,-70.3518052083,11.2320928182
0.0004,-69.3789722027,11.6088506486
0.0006,-71.4374304465,11.6088506486
0.0008,-73.345499047,11.2320928182
0.001,-73.7191233173,11.2320928182
0.0012,-70.6878320678,11.6088506486
0.0014,-69.9781809381,11.6088506486
0.0016,-71.4374304465,11.6088506486
0.0018,-69.7901938838,11.6088506486
0.002,-67.3205139588,11.2320928182
0.0022,-67.3205139588,10.4785771575
0.0024,-69.2661799701,10.1018193271
0.0026,-71.3622356248,9.37185103074
0.0028,-69.7901938838,8.99509320036
0.003,-64.5524045853,8.99509320036
0.0032,-59.3122654485,8.61833536997
0.0034,-54.0368787391,8.24157753959
0.0036,-47.3398399321,7.48806187883
0.0038,-40.5676063034,7.11130404845
0.004,-34.9162454855,6.35778838769
0.0042,-29.4904691327,5.60427272692
0.0044,-20.8101669035,5.22751489654
0.0046,-11.4930585281,5.22751489654
0.0048,-0.267881552281,4.49754660018
0.005,9.53564332594,4.49754660018
0.0052,17.6942814796,4.1207887698
0.0054,24.5417099301,3.74403093942
0.0056,30.3411105531,3.36727310903
0.0058,35.1300807597,2.99051527865
0.006,39.2845946582,2.99051527865
0.0062,42.9150946431,2.99051527865
0.0064,45.9064386436,2.99051527865
0.0066,48.4137159794,2.99051527865
0.0068,50.5849664558,2.99051527865
0.007,52.4178402346,2.61375744827
0.0072,53.9898819756,2.61375744827
0.0074,55.3363392515,2.99051527865
0.0076,56.4971593114,2.99051527865
0.0078,57.4699923171,3.36727310903
0.008,58.2924356793,3.74403093942
0.0082,58.9668392364,3.74403093942
0.0084,59.5660479717,4.1207887698
0.0086,60.1253094581,4.49754660018
0.0088,60.5764783882,4.49754660018
0.009,60.9501026585,4.87430443056
0.0092,61.286129518,5.22751489654
0.0094,61.5493113939,5.60427272692
0.0096,61.8101434316,5.9810305573
0.0098,61.9981304859,6.35778838769
0.01,62.1837677019,6.73454621807
0.0102,62.2965599345,7.11130404845
0.0104,62.409352167,7.86481970921
0.0106,62.3341573453,8.24157753959
0.0108,62.1085728802,8.61833536997
0.011,60.1629068689,8.99509320036
0.0112,57.5075897279,9.37185103074
0.0114,55.6371185383,10.1018193271
0.0116,51.7081891048,10.4785771575
0.0118,45.8335936601,10.4785771575
0.012,39.8086085719,10.4785771575
0.0122,34.8316513111,11.2320928182
0.0124,29.7419018178,11.2320928182
0.0126,23.1952526541,11.6088506486
0.0128,16.90708569,11.6088506486
0.013,10.4732287589,11.6088506486
0.0132,4.33545143824,11.6088506486
0.0134,-0.754298055108,11.6088506486
0.0136,-5.05685175885,11.6088506486
0.0138,-9.69543232204,11.6088506486
0.014,-13.1379452527,11.2320928182
0.0142,-14.0731808475,11.2320928182
0.0144,-15.5700277668,11.2320928182
0.0146,-16.3196261456,10.4785771575
0.0148,-16.021196697,10.4785771575
0.015,-15.1212086748,10.1018193271
0.0152,-13.8123488097,9.74860886112
0.0154,-11.1922792414,9.37185103074
0.0156,-7.93775336497,8.99509320036
0.0158,-5.24248897491,8.61833536997
0.016,-2.17595015274,8.24157753959
0.0162,0.406522004778,7.86481970921
0.0164,2.72581228637,7.48806187883
0.0166,4.78427053022,6.73454621807
0.0168,6.69233913068,6.35778838769
0.017,8.30197828254,5.9810305573
0.0172,9.01397925045,5.60427272692
0.0174,9.72363038018,5.22751489654
0.0176,10.2476442938,4.49754660018
0.0178,10.3980339372,4.49754660018
0.018,10.6212685641,4.1207887698
0.0182,10.1348520613,3.74403093942
0.0184,9.57324073679,3.36727310903
0.0186,9.68603296933,2.99051527865
0.0188,10.4356313481,2.61375744827
0.019,10.658865975,2.61375744827
0.0192,11.107685067,2.23699961789
0.0194,12.2685051268,1.48348395713
0.0196,12.9781562566,1.48348395713
0.0198,14.2893659598,1.10672612675
0.02,15.82381029,1.10672612675
0.0202,17.2078649768,0.729968296364
0.0204,18.293490215,0.353210465983
