"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-68.9912489033,10.4314824287
0.0002,-66.6343612109,10.8082402591
0.0004,-64.0518890534,11.1849980894
0.0006,-65.9599576538,10.8082402591
0.0008,-62.6302369557,10.4314824287
0.001,-54.1731693535,10.8082402591
0.0012,-49.121017271,10.4314824287
0.0014,-46.0521286106,10.0547245983
0.0016,-45.5281146969,9.32475630194
0.0018,-44.7808661564,9.32475630194
0.002,-40.2903253984,8.94799847156
0.0022,-37.1838393272,8.94799847156
0.0024,-35.9501742838,8.57124064118
0.0026,-36.3989933758,7.44096715003
0.0028,-37.0733969328,6.68745148927
0.003,-34.7893542239,6.31069365889
0.0032,-32.9564804451,5.93393582851
0.0034,-30.8228273796,5.55717799813
0.0036,-30.6371901635,5.18042016774
0.0038,-28.9899536008,4.45045187138
0.004,-24.461815432,4.073694041
0.0042,-21.806498291,4.073694041
0.0044,-19.1864287226,3.32017838024
0.0046,-16.3055271165,2.94342054985
0.0048,-12.3014028613,2.56666271947
0.005,-5.679558876,2.56666271947
0.0052,0.681453071593,2.56666271947
0.0054,9.85052164178,2.56666271947
0.0056,17.9692125464,2.56666271947
0.0058,24.8166409969,2.56666271947
0.006,30.5055992256,2.18990488909
0.0062,35.332166843,2.18990488909
0.0064,39.4843309034,2.18990488909
0.0066,43.0020386557,2.18990488909
0.0068,45.9957324943,2.18990488909
0.007,48.5030098302,2.18990488909
0.0072,50.6742603066,2.56666271947
0.0074,52.4695366745,2.56666271947
0.0076,54.0791758263,2.94342054985
0.0078,55.3880356914,2.94342054985
0.008,56.5112583405,3.32017838024
0.0082,57.4464939353,3.69693621062
0.0084,58.3065347084,3.69693621062
0.0086,58.156145065,4.45045187138
0.0088,56.2104790537,4.82720970176
0.009,54.7888269561,5.18042016774
0.0092,53.479967091,5.18042016774
0.0094,51.1982742202,5.55717799813
0.0096,47.5677742354,5.93393582851
0.0098,42.2171927043,6.31069365889
0.01,35.8937781675,6.31069365889
0.0102,30.2800147605,7.06420931965
0.0104,26.165448111,7.06420931965
0.0106,22.6853377695,7.06420931965
0.0108,20.7396717582,7.44096715003
0.011,21.2989332445,7.81772498041
0.0112,22.6853377695,7.81772498041
0.0114,24.0317950454,7.81772498041
0.0116,24.6310037808,8.1944828108
0.0118,24.4806141374,8.1944828108
0.012,24.2550296723,8.1944828108
0.0122,23.3949888992,8.1944828108
0.0124,24.4806141374,8.1944828108
0.0126,27.1735286893,8.1944828108
0.0128,28.820765252,8.1944828108
0.013,30.5431966364,8.1944828108
0.0132,31.8520565015,7.81772498041
0.0134,31.8520565015,7.44096715003
0.0136,30.0191827228,7.44096715003
0.0138,27.0630862949,7.44096715003
0.014,23.8814054021,7.06420931965
0.0142,19.7292413417,7.06420931965
0.0144,15.6499222649,7.06420931965
0.0146,12.9194103021,6.68745148927
0.0148,12.4329937993,6.31069365889
0.015,11.8337850639,5.93393582851
0.0152,9.17611808472,5.93393582851
0.0154,8.57690934936,5.55717799813
0.0156,8.6897015819,5.55717799813
0.0158,6.3704113003,5.18042016774
0.016,6.3704113003,5.18042016774
0.0162,8.76489640359,4.45045187138
0.0164,10.8985494691,4.45045187138
0.0166,14.489102205,4.45045187138
0.0168,20.2908526662,4.073694041
0.017,26.0902532893,4.073694041
0.0172,31.3656399987,4.073694041
0.0174,36.1170127944,3.69693621062
0.0176,40.1211370496,3.69693621062
0.0178,43.1900257099,3.69693621062
0.018,44.8725098453,3.69693621062
0.0182,45.5469134024,3.69693621062
0.0184,46.0333299052,3.32017838024
0.0186,47.3797871811,4.073694041
0.0188,47.6053716462,3.69693621062
0.019,47.4925794137,3.69693621062
0.0192,47.0061629108,4.073694041
0.0194,44.9853020778,4.073694041
0.0196,41.2819571095,4.073694041
0.0198,34.3217364265,4.073694041
0.02,26.2382930945,4.45045187138
0.0202,18.6060186927,4.45045187138
0.0204,11.7209928314,4.073694041
0.0206,5.95918961917,4.45045187138
0.0208,1.16786957442,4.45045187138
0.021,-2.01146148029,4.82720970176
0.0212,-4.14511454583,4.82720970176
0.0214,-6.65239188165,5.18042016774
0.0216,-9.23251420099,5.18042016774
0.0218,-11.9653760019,4.82720970176
0.022,-14.6958879646,5.18042016774
0.0222,-16.4559167599,5.18042016774
0.0224,-17.1655678896,5.18042016774
0.0226,-16.9423332627,5.18042016774
0.0228,-15.8943054354,5.18042016774
0.023,-13.9862368349,5.18042016774
0.0232,-11.8149863585,4.82720970176
0.0234,-11.1053352288,4.82720970176
0.0236,-10.6541662986,4.45045187138
0.0238,-11.253375034,4.45045187138
0.024,-13.0134038292,4.45045187138
0.0242,-14.6958879646,4.45045187138
0.0244,-17.2031653005,4.073694041
0.0246,-18.887999274,3.69693621062
0.0248,-20.3096513716,3.69693621062
0.025,-22.255317383,3.32017838024
0.0252,-24.7249973079,2.94342054985
0.0254,-28.054718006,2.56666271947
0.0256,-31.2363988989,2.56666271947
0.0258,-34.8269516348,2.18990488909
0.026,-38.3446593871,1.81314705871
0.0262,-40.4783124526,1.43638922833
0.0264,-41.4887428691,1.05963139795
0.0266,-40.5535072743,1.05963139795
0.0268,-38.8310758899,0.306115737185
0.027,-37.1109943437,0.306115737185
0.0272,-34.4909247753,-0.0470947287977
0.0274,-32.2468293154,-0.0470947287977
0.0276,-30.4116056985,-0.0470947287977
0.0278,-28.9147587791,-0.0470947287977
0.028,-26.2218442273,-0.0470947287977
0.0282,-22.7041364749,-0.0470947287977
0.0284,-19.785637458,-0.0470947287977
0.0286,-16.3431245273,-0.0470947287977
0.0288,-13.274235867,-0.0470947287977
0.029,-11.5165569099,-0.0470947287977
0.0292,-10.804555942,-0.0470947287977
0.0294,-10.8421533529,-0.0470947287977
0.0296,-11.253375034,-0.0470947287977
0.0298,-11.8149863585,-0.0470947287977
0.03,-11.702194126,-0.0470947287977
0.0302,-11.1429326396,-0.0470947287977
0.0304,-11.1429326396,-0.0470947287977
0.0306,-11.5917517316,-0.0470947287977
0.0308,-12.5645847373,-0.0470947287977
0.031,-13.9486394241,-0.0470947287977
0.0312,-15.5935261486,-0.0470947287977
0.0314,-17.4663471764,-0.0470947287977
0.0316,-18.1759983061,-0.0470947287977
0.0318,-18.5496225764,-0.0470947287977
0.032,-18.6248173981,-0.0470947287977
0.0322,-18.3639853603,-0.0470947287977
0.0324,-18.1384008953,-0.0470947287977
0.0326,-18.439180182,-0.0470947287977
0.0328,-19.336818366,-0.0470947287977
0.033,-19.8608322797,-0.0470947287977
0.0332,-20.6456782311,-0.0470947287977
0.0334,-21.0193025014,-0.0470947287977
0.0336,-19.4120131877,-0.0470947287977
0.0338,-17.315957533,-0.0470947287977
0.034,-15.0718620731,-0.0470947287977
0.0342,-12.9006115967,-0.0470947287977
0.0344,-11.1053352288,-0.0470947287977
0.0346,-10.0573074014,-0.0470947287977
0.0348,-10.1325022231,-0.0470947287977
0.035,-10.618918726,-0.0470947287977
0.0352,-11.0301404071,-0.0470947287977
0.0354,-11.1781802123,-0.0470947287977
0.0356,-10.35573685,-0.0470947287977
0.0358,-9.15966921748,-0.0470947287977
0.036,-7.51243265477,-0.0470947287977
0.0362,-6.27641777319,-0.0470947287977
0.0364,-5.9027935029,-0.0470947287977
0.0366,-5.56676664346,-0.0470947287977
0.0368,-6.46440482742,-0.0470947287977
0.037,-7.77326469251,-0.0470947287977
0.0372,-8.03644656844,-0.0470947287977
0.0374,-7.84845951421,-0.0470947287977
0.0376,-7.39964042223,-0.0470947287977
0.0378,-6.46440482742,-0.0470947287977
0.038,-4.92996049725,-0.0470947287977
0.0382,-3.73389286469,-0.0470947287977
0.0384,-3.47071098877,-0.0470947287977
0.0386,-2.94669707509,-0.0470947287977
0.0388,-3.35791875623,-0.0470947287977
0.039,-3.99472490244,-0.0470947287977
0.0392,-3.62110063215,-0.0470947287977
0.0394,-3.32032134538,-0.0470947287977
0.0396,-2.30989092888,-0.0470947287977
0.0398,-1.00103106379,-0.0470947287977
0.04,0.307828801306,-0.0470947287977
0.0402,1.0950245909,-0.0470947287977
0.0404,0.944634947518,-0.0470947287977
0.0406,0.794245304132,-0.0470947287977
0.0408,0.420621033845,-0.0470947287977
0.041,0.232633979613,-0.0470947287977
0.0412,0.345426212152,-0.0470947287977
0.0414,0.307828801306,-0.0470947287977
0.0416,1.35585662865,-0.0470947287977
0.0418,2.66471649375,-0.0470947287977
0.042,3.30152263996,-0.0470947287977
0.0422,3.71274432109,-0.0470947287977
0.0424,3.37671746165,-0.0470947287977
0.0426,2.73991131544,-0.0470947287977
0.0428,2.1054550074,-0.0470947287977
0.043,1.84227313148,-0.0470947287977
0.0432,1.87987054233,-0.0470947287977
0.0434,1.91746795317,-0.0470947287977
0.0436,2.77750872629,-0.0470947287977
0.0438,3.4143148725,-0.0470947287977
0.044,3.37671746165,-0.0470947287977
0.0442,3.48950969419,-0.0470947287977
0.0444,3.30152263996,-0.0470947287977
0.0446,2.73991131544,-0.0470947287977
0.0448,2.03026018571,-0.0470947287977
0.045,1.72948089894,-0.0470947287977
0.0452,2.03026018571,-0.0470947287977
0.0454,2.55427409938,-0.0470947287977
0.0456,3.18873040742,-0.0470947287977
0.0458,3.82553655363,-0.0470947287977
0.046,4.16156341307,-0.0470947287977
0.0462,4.31195305646,-0.0470947287977
0.0464,4.424745289,-0.0470947287977
0.0466,4.49994011069,-0.0470947287977
0.0468,4.72317473759,-0.0470947287977
0.047,5.17199382957,-0.0470947287977
0.0472,5.99678703002,-0.0470947287977
0.0474,7.00721744652,-0.0470947287977
0.0476,7.79206339794,-0.0470947287977
0.0478,8.466466955,-0.0470947287977
0.048,9.25131290642,-0.0470947287977
0.0482,9.28891031726,-0.0470947287977
0.0484,8.95288345782,-0.0470947287977
0.0486,8.80249381444,-0.0470947287977
0.0488,8.80249381444,-0.0470947287977
0.049,8.76489640359,-0.0470947287977
0.0492,8.80249381444,-0.0470947287977
0.0494,9.06332585218,-0.0470947287977
0.0496,8.87768863613,-0.0470947287977
0.0498,8.50406436584,-0.0470947287977
0.05,8.57690934936,-0.0470947287977
0.0502,8.24088248992,-0.0470947287977
0.0504,7.86725821963,-0.0470947287977
0.0506,7.6792711654,-0.0470947287977
0.0508,7.41843912765,-0.0470947287977
0.051,7.49363394934,-0.0470947287977
0.0512,7.79206339794,-0.0470947287977
0.0514,8.24088248992,-0.0470947287977
0.0516,8.6897015819,-0.0470947287977
0.0518,8.91528604698,-0.0470947287977
0.052,9.28891031726,-0.0470947287977
0.0522,9.54974235501,-0.0470947287977
0.0524,10.1113536795,-0.0470947287977
0.0526,10.5601727715,-0.0470947287977
0.0528,10.5977701824,-0.0470947287977
0.053,11.0465892743,-0.0470947287977
0.0532,11.1593815069,-0.0470947287977
0.0534,10.8609520583,-0.0470947287977
0.0536,11.0465892743,-0.0470947287977
0.0538,10.8609520583,-0.0470947287977
0.054,10.3745355555,-0.0470947287977
0.0542,9.88811905263,-0.0470947287977
0.0544,9.51214494416,-0.0470947287977
0.0546,9.10092326303,-0.0470947287977
0.0548,8.466466955,-0.0470947287977
0.055,8.27847990076,-0.0470947287977
0.0552,7.49363394934,-0.0470947287977
0.0554,6.445606122,-0.0470947287977
0.0556,5.88399479748,-0.0470947287977
0.0558,5.02395402436,-0.0470947287977
0.056,4.46234269984,-0.0470947287977
0.0562,3.97592619702,-0.0470947287977
0.0564,3.4143148725,-0.0470947287977
0.0566,3.26392522911,-0.0470947287977
0.0568,2.92789836967,-0.0470947287977
0.057,2.6271190829,-0.0470947287977
0.0572,2.51667668854,-0.0470947287977
0.0574,2.47907927769,-0.0470947287977
0.0576,1.99266277486,-0.0470947287977
0.0578,1.35585662865,-0.0470947287977
0.058,1.16786957442,-0.0470947287977
0.0582,0.907037536672,-0.0470947287977
0.0584,0.420621033845,-0.0470947287977
0.0586,0.122191585251,-0.0470947287977
0.0588,-0.627406793501,-0.0470947287977
0.059,-1.60023979915,-0.0470947287977
0.0592,-2.30989092888,-0.0470947287977
0.0594,-3.17228154017,-0.0470947287977
0.0596,-4.10751713498,-0.0470947287977
0.0598,-5.04275272979,-0.0470947287977
0.06,-5.75240385951,-0.0470947287977
0.0602,-6.6899892925,-0.0470947287977
0.0604,-7.700419709,-0.0470947287977
0.0606,-8.33487601703,-0.0470947287977
0.0608,-9.08447439579,-0.0470947287977
0.061,-9.75652811467,-0.0470947287977
0.0612,-10.5061264934,-0.0470947287977
0.0614,-11.2909724448,-0.0470947287977
0.0616,-11.4413620882,-0.0470947287977
0.0618,-11.3661672665,-0.0470947287977
0.062,-11.253375034,-0.0470947287977
0.0622,-11.0677378179,-0.0470947287977
0.0624,-11.1053352288,-0.0470947287977
0.0626,-11.2157776231,-0.0470947287977
0.0628,-11.1053352288,-0.0470947287977
0.063,-10.9173481746,-0.0470947287977
0.0632,-10.9173481746,-0.0470947287977
0.0634,-10.9173481746,-0.0470947287977
0.0636,-10.6541662986,-0.0470947287977
0.0638,-10.4685290826,-0.0470947287977
0.064,-10.5813213151,-0.0470947287977
0.0642,-10.5061264934,-0.0470947287977
0.0644,-10.6541662986,-0.0470947287977
0.0646,-10.9925429962,-0.0470947287977
0.0648,-11.3285698557,-0.0470947287977
0.065,-11.7397915368,-0.0470947287977
0.0652,-12.0029734127,-0.0470947287977
0.0654,-11.7773889477,-0.0470947287977
0.0656,-11.7397915368,-0.0470947287977
0.0658,-11.9277785911,-0.0470947287977
0.066,-12.0029734127,-0.0470947287977
0.0662,-11.9277785911,-0.0470947287977
0.0664,-11.702194126,-0.0470947287977
0.0666,-11.4413620882,-0.0470947287977
0.0668,-11.1429326396,-0.0470947287977
0.067,-10.804555942,-0.0470947287977
0.0672,-10.1677497958,-0.0470947287977
0.0674,-9.19491679015,-0.0470947287977
0.0676,-8.41007083873,-0.0470947287977
0.0678,-7.47483524392,-0.0470947287977
0.068,-6.38921000573,-0.0470947287977
0.0682,-5.75240385951,-0.0470947287977
0.0684,-5.26598735669,-0.0470947287977
0.0686,-4.77957085386,-0.0470947287977
0.0688,-4.10751713498,-0.0470947287977
0.069,-3.58350322131,-0.0470947287977
0.0692,-3.17228154017,-0.0470947287977
0.0694,-2.76105985904,-0.0470947287977
0.0696,-2.61067021565,-0.0470947287977
0.0698,-2.57307280481,-0.0470947287977
0.07,-2.23704594537,-0.0470947287977
0.0702,-2.49787798311,-0.0470947287977
0.0704,-2.79630743171,-0.0470947287977
0.0706,-3.02189189679,-0.0470947287977
0.0708,-3.20987895102,-0.0470947287977
0.071,-3.09708671848,-0.0470947287977
0.0712,-2.8715022534,-0.0470947287977
0.0714,-2.38508575057,-0.0470947287977
0.0716,-2.08665630198,-0.0470947287977
0.0718,-1.82347442606,-0.0470947287977
0.072,-1.37465533408,-0.0470947287977
0.0722,-1.00103106379,-0.0470947287977
0.0724,-0.216185112367,-0.0470947287977
0.0726,0.458218444692,-0.0470947287977
0.0728,1.13262200175,-0.0470947287977
0.073,2.21589740177,-0.0470947287977
0.0732,3.22632781827,-0.0470947287977
0.0734,4.12396600223,-0.0470947287977
0.0736,5.09679900788,-0.0470947287977
0.0738,5.77120256494,-0.0470947287977
0.074,6.03438444086,-0.0470947287977
0.0742,6.03438444086,-0.0470947287977
0.0744,6.25761906776,-0.0470947287977
0.0746,6.33281388946,-0.0470947287977
0.0748,6.48320353284,-0.0470947287977
0.075,6.70643815974,-0.0470947287977
0.0752,6.40800871115,-0.0470947287977
0.0754,6.06963201353,-0.0470947287977
0.0756,5.80879997578,-0.0470947287977
0.0758,5.32238347296,-0.0470947287977
0.076,4.87356438098,-0.0470947287977
0.0762,4.3495504673,-0.0470947287977
0.0764,3.86313396448,-0.0470947287977
0.0766,3.75034173194,-0.0470947287977
0.0768,3.82553655363,-0.0470947287977
0.077,4.19916082392,-0.0470947287977
0.0772,4.6479799159,-0.0470947287977
0.0774,5.17199382957,-0.0470947287977
0.0776,5.51037052719,-0.0470947287977
0.0778,5.77120256494,-0.0470947287977
0.078,6.48320353284,-0.0470947287977
0.0782,7.15525725172,-0.0470947287977
0.0784,7.94245304132,-0.0470947287977
0.0786,8.84009122528,-0.0470947287977
0.0788,9.4768973715,-0.0470947287977
0.079,10.1113536795,-0.0470947287977
0.0792,10.7481598257,-0.0470947287977
0.0794,11.2345763286,-0.0470947287977
0.0796,11.3097711503,-0.0470947287977
0.0798,11.0089918635,-0.0470947287977
0.08,10.7481598257,-0.0470947287977
0.0802,10.2993407338,-0.0470947287977
0.0804,9.92571646348,-0.0470947287977
0.0806,9.7001319984,-0.0470947287977
0.0808,9.32650772811,-0.0470947287977
0.081,8.80249381444,-0.0470947287977
0.0812,8.12809025738,-0.0470947287977
0.0814,7.34324430596,-0.0470947287977
0.0816,6.6688407489,-0.0470947287977
0.0818,6.18242424607,-0.0470947287977
0.082,5.73360515409,-0.0470947287977
0.0822,5.47277311634,-0.0470947287977
0.0824,5.4351757055,-0.0470947287977
0.0826,5.73360515409,-0.0470947287977
0.0828,6.25761906776,-0.0470947287977
0.083,6.89442521398,-0.0470947287977
0.0832,7.4560365385,-0.0470947287977
0.0834,7.71686857624,-0.0470947287977
0.0836,8.05289543569,-0.0470947287977
0.0838,8.466466955,-0.0470947287977
0.084,8.87768863613,-0.0470947287977
0.0842,9.4017025498,-0.0470947287977
0.0844,9.96331387432,-0.0470947287977
0.0846,10.1113536795,-0.0470947287977
0.0848,10.0737562687,-0.0470947287977
0.085,9.99856144699,-0.0470947287977
0.0852,9.66253458755,-0.0470947287977
0.0854,9.10092326303,-0.0470947287977
0.0856,8.20328507907,-0.0470947287977
0.0858,7.26804948426,-0.0470947287977
0.086,6.14482683523,-0.0470947287977
0.0862,5.28478606211,-0.0470947287977
0.0864,4.53753752154,-0.0470947287977
0.0866,3.56470451588,-0.0470947287977
0.0868,2.70231390459,-0.0470947287977
0.087,1.50624627204,-0.0470947287977
0.0872,0.458218444692,-0.0470947287977
0.0874,-0.178587701521,-0.0470947287977
0.0876,-0.777796436887,-0.0470947287977
0.0878,-1.11382329633,-0.0470947287977
0.088,-1.22661552887,-0.0470947287977
0.0882,-1.22661552887,-0.0470947287977
0.0884,-1.07622588548,-0.0470947287977
0.0886,-0.888238831249,-0.0470947287977
0.0888,-0.364224917575,-0.0470947287977
0.089,-0.253782523214,-0.0470947287977
0.0892,-0.328977344907,-0.0470947287977
0.0894,-0.178587701521,-0.0470947287977
0.0896,-0.401822328422,-0.0470947287977
0.0898,-0.401822328422,-0.0470947287977
0.09,-0.178587701521,-0.0470947287977
0.0902,-0.328977344907,-0.0470947287977
0.0904,-0.665004204347,-0.0470947287977
0.0906,-1.30181035056,-0.0470947287977
0.0908,-2.16185112367,-0.0470947287977
0.091,-3.13468412933,-0.0470947287977
0.0912,-4.22030936752,-0.0470947287977
0.0914,-5.34118217838,-0.0470947287977
0.0916,-6.57719705996,-0.0470947287977
