"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-53.5739606181,10.0547245983
0.0002,-47.5113781191,10.4314824287
0.0004,-46.4657001299,11.1849980894
0.0006,-40.5159098635,11.9385137502
0.0008,-30.4116056985,12.692029411
0.001,-26.7458581409,13.0687872414
0.0012,-23.8649565348,13.0687872414
0.0014,-18.439180182,13.4455450717
0.0016,-14.5478481594,14.1990607325
0.0018,-9.19491679015,14.1990607325
0.002,-7.02601615194,14.5758185629
0.0022,-6.6899892925,14.1990607325
0.0024,-10.6541662986,14.5758185629
0.0026,-13.9862368349,14.5758185629
0.0028,-14.2094714618,14.9525763933
0.003,-21.4328740207,14.9525763933
0.0032,-27.5683015032,14.5758185629
0.0034,-31.8332577961,14.5758185629
0.0036,-38.607841263,14.1990607325
0.0038,-42.7600053234,14.1990607325
0.004,-44.0688651885,13.8223029021
0.0042,-46.7641295785,13.4455450717
0.0044,-51.816281661,13.0687872414
0.0046,-50.9914884606,12.692029411
0.0048,-47.0249616163,12.3152715806
0.005,-45.1920878375,11.9385137502
0.0052,-39.3550898036,11.1849980894
0.0054,-30.8228273796,10.4314824287
0.0056,-24.3889704485,10.0547245983
0.0058,-17.6519843924,9.70151413232
0.006,-7.51243265477,8.94799847156
0.0062,3.4143148725,8.57124064118
0.0064,10.93614688,8.1944828108
0.0066,18.0444073681,7.44096715003
0.0068,24.8918358186,7.06420931965
0.007,30.6160416199,6.31069365889
0.0072,35.4073616647,5.93393582851
0.0074,39.5219283142,5.55717799813
0.0076,42.6284143854,5.18042016774
0.0078,44.7620674509,4.45045187138
0.008,47.4925794137,4.45045187138
0.0082,47.4925794137,4.073694041
0.0084,45.9957324943,3.32017838024
0.0086,47.3421897703,2.94342054985
0.0088,46.070927316,2.56666271947
0.009,43.4132603368,2.18990488909
0.0092,43.0396360665,2.18990488909
0.0094,43.7140396236,1.81314705871
0.0096,43.1148308882,1.43638922833
0.0098,40.7579431958,1.05963139795
0.01,42.7412066179,1.05963139795
0.0102,45.9581350835,1.05963139795
0.0104,48.5782046519,0.306115737185
0.0106,50.8598975226,0.306115737185
0.0108,52.6575237287,0.306115737185
0.011,54.1919680589,-0.0470947287977
0.0112,55.6136201565,-0.0470947287977
0.0114,56.6968955565,-0.0470947287977
0.0116,57.6697285622,-0.0470947287977
0.0118,58.4193269409,-0.0470947287977
0.012,59.093730498,-0.0470947287977
0.0122,59.6905893952,0.306115737185
0.0124,60.2897981305,-0.0470947287977
0.0126,60.6634224008,-0.0470947287977
0.0128,61.0017990984,-0.0470947287977
0.013,61.3378259579,-0.0470947287977
0.0132,61.5986579956,-0.0470947287977
0.0134,61.8618398716,0.306115737185
0.0136,62.0122295149,0.306115737185
0.0138,62.197866731,0.306115737185
0.014,62.3106589635,0.306115737185
0.0142,61.749047639,0.306115737185
0.0144,59.093730498,0.306115737185
0.0146,56.624050573,0.306115737185
0.0148,52.6199263179,0.682873567566
0.015,49.5510376575,0.682873567566
0.0152,45.8829402618,1.05963139795
0.0154,42.1044004717,1.05963139795
0.0156,40.3843189255,1.05963139795
0.0158,37.5386648921,1.05963139795
0.016,36.6034292972,1.05963139795
0.0162,36.4929869029,1.05963139795
0.0164,34.8081529293,1.81314705871
0.0166,34.2841390157,1.81314705871
0.0168,33.6473328694,2.18990488909
0.017,34.434528659,2.56666271947
0.0172,34.6201658751,2.56666271947
0.0174,34.0233069779,2.56666271947
0.0176,33.760125102,2.94342054985
0.0178,32.4512652369,2.94342054985
0.018,31.0672105501,3.32017838024
0.0182,28.37194616,3.32017838024
0.0184,24.2197820997,3.69693621062
0.0186,19.7292413417,4.073694041
0.0188,14.4139073833,4.073694041
0.019,8.466466955,4.45045187138
0.0192,1.61903850458,4.45045187138
0.0194,-4.51873881611,4.45045187138
0.0196,-10.4685290826,4.45045187138
0.0198,-18.6248173981,4.45045187138
0.02,-25.7730251353,4.45045187138
0.0202,-31.9460500286,4.45045187138
0.0204,-38.2318671545,4.82720970176
0.0206,-44.630476513,4.82720970176
0.0208,-50.3194347417,4.82720970176
0.021,-53.6115580289,4.45045187138
0.0212,-56.5676544567,4.82720970176
0.0214,-58.8117499166,4.45045187138
0.0216,-59.4485560629,4.45045187138
0.0218,-59.9349725657,4.45045187138
0.022,-59.4861534737,4.45045187138
0.0222,-59.2981664195,4.073694041
0.0224,-58.8117499166,3.69693621062
0.0226,-57.8036693383,4.073694041
0.0228,-56.6052518676,3.69693621062
0.023,-55.5196266294,3.32017838024
