"Latest: Time (s)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
0,-54.7864771179,10.1018193271
0.0002,-57.8530159401,10.1018193271
0.0004,-60.0994612381,10.4785771575
0.0006,-61.8195427844,11.2320928182
0.0008,-61.9699324277,11.6088506486
0.001,-60.4730855084,11.6088506486
0.0012,-58.5274194971,11.6088506486
0.0014,-55.6089204802,11.6088506486
0.0016,-52.3896421764,11.2320928182
0.0018,-49.8847146788,11.2320928182
0.002,-49.1727137109,10.8553349879
0.0022,-49.2855059434,10.4785771575
0.0024,-49.5463379812,10.4785771575
0.0026,-48.9847266566,10.4785771575
0.0028,-49.2855059434,9.37185103074
0.003,-51.8303806901,8.99509320036
0.0032,-54.5984900637,8.61833536997
0.0034,-54.9345169231,8.24157753959
0.0036,-56.9553777561,7.48806187883
0.0038,-58.4898220863,7.11130404845
0.004,-57.2937544537,6.73454621807
0.0042,-54.4856978311,6.35778838769
0.0044,-51.0431849005,5.9810305573
0.0046,-47.6382693807,5.60427272692
0.0048,-42.9996888175,5.22751489654
0.005,-38.396355827,4.87430443056
0.0052,-31.6617196091,4.49754660018
0.0054,-24.0270953691,4.49754660018
0.0056,-14.6723895828,4.49754660018
0.0058,-3.44721260699,4.49754660018
0.006,6.88032618491,4.49754660018
0.0062,15.5230310032,4.1207887698
0.0064,22.7816811348,4.49754660018
0.0066,28.8442636338,4.49754660018
0.0068,33.9340131271,4.1207887698
0.007,38.2741642417,4.49754660018
0.0072,42.015106621,4.49754660018
0.0074,45.1215926922,4.87430443056
0.0076,47.8168570822,5.22751489654
0.0078,49.9857577204,5.60427272692
0.008,52.0066185534,5.60427272692
0.0082,53.6162577053,5.60427272692
0.0084,54.9627149812,5.9810305573
0.0086,56.161132452,6.73454621807
0.0088,57.2068104411,7.11130404845
0.009,58.0692010524,7.11130404845
0.0092,58.7788521821,7.48806187883
0.0094,59.4156583284,8.24157753959
0.0096,60.0148670637,8.24157753959
0.0098,60.4636861557,8.24157753959
