"Latest: Time (s)","Latest: Y-Axis Acceleration 1 (m/s²)","Latest: Y-Axis Acceleration 2 (m/s²)","Latest: Y-Axis Acceleration 3 (m/s²)","Latest: Z-Axis Acceleration (m/s²)","Latest: Potential (mV)"
-0.02,,,,0.0302635936532,-0.0235473643988
-0.0198,,,,0.0302635936532,-0.0235473643988
-0.0196,,,,-0.038910334697,-0.0235473643988
-0.0194,,,,-0.00432337052189,-0.0235473643988
-0.0192,,,,-0.00432337052189,-0.0235473643988
-0.019,,,,-0.00432337052189,0.353210465983
-0.0188,,,,-0.00432337052189,-0.0235473643988
-0.0186,,,,0.0302635936532,-0.0235473643988
-0.0184,,,,-0.00432337052189,-0.0235473643988
-0.0182,,,,-0.00432337052189,-0.0235473643988
-0.018,,,,0.0302635936532,-0.0235473643988
-0.0178,,,,-0.00432337052189,-0.0235473643988
-0.0176,,,,0.0302635936532,-0.0235473643988
-0.0174,,,,-0.00432337052189,-0.0235473643988
-0.0172,,,,-0.038910334697,-0.0235473643988
-0.017,,,,-0.038910334697,-0.0235473643988
-0.0168,,,,-0.00432337052189,-0.0235473643988
-0.0166,,,,-0.00432337052189,-0.0235473643988
-0.0164,,,,0.0302635936532,-0.0235473643988
-0.0162,,,,-0.00432337052189,-0.0235473643988
-0.016,,,,-0.038910334697,-0.0235473643988
-0.0158,,,,0.0302635936532,-0.0235473643988
-0.0156,,,,-0.00432337052189,-0.0235473643988
-0.0154,,,,-0.00432337052189,-0.0235473643988
-0.0152,,,,-0.00432337052189,-0.0235473643988
-0.015,,,,0.0302635936532,-0.0235473643988
-0.0148,,,,-0.00432337052189,-0.0235473643988
-0.0146,,,,0.0302635936532,-0.0235473643988
-0.0144,,,,-0.00432337052189,-0.0235473643988
-0.0142,,,,-0.00432337052189,-0.0235473643988
-0.014,,,,-0.00432337052189,-0.0235473643988
-0.0138,,,,-0.00432337052189,-0.0235473643988
-0.0136,,,,0.0302635936532,-0.0235473643988
-0.0134,,,,-0.00432337052189,-0.0235473643988
-0.0132,,,,-0.00432337052189,-0.0235473643988
-0.013,,,,0.0302635936532,-0.0235473643988
-0.0128,,,,0.0302635936532,-0.0235473643988
-0.0126,,,,-0.00432337052189,-0.0235473643988
-0.0124,,,,0.0302635936532,-0.0235473643988
-0.0122,,,,-0.00432337052189,-0.0235473643988
-0.012,,,,-0.00432337052189,-0.0235473643988
